,crime,cuadrante,difference,end_period1,end_period2,period1_count,period2_count,population,sector,start_period1,start_period2
3707,ROBO A BORDO DE MICROBUS C.V.,O-1.3.10,-1,2020-05,2021-05,2,1,13900.0,CHURUBUSCO,2019-06,2020-06
3708,ROBO A BORDO DE MICROBUS C.V.,O-1.3.11,-3,2020-05,2021-05,3,0,6945.0,CHURUBUSCO,2019-06,2020-06
3709,ROBO A BORDO DE MICROBUS C.V.,O-1.3.12,-1,2020-05,2021-05,1,0,7303.0,CHURUBUSCO,2019-06,2020-06
3710,ROBO A BORDO DE MICROBUS C.V.,O-1.3.2,-4,2020-05,2021-05,4,0,13673.0,CHURUBUSCO,2019-06,2020-06
3711,ROBO A BORDO DE MICROBUS C.V.,O-1.3.3,0,2020-05,2021-05,1,1,13505.0,CHURUBUSCO,2019-06,2020-06
3712,ROBO A BORDO DE MICROBUS C.V.,O-1.3.4,0,2020-05,2021-05,0,0,5356.0,CHURUBUSCO,2019-06,2020-06
3713,ROBO A BORDO DE MICROBUS C.V.,O-1.3.5,-1,2020-05,2021-05,1,0,10622.0,CHURUBUSCO,2019-06,2020-06
3714,ROBO A BORDO DE MICROBUS C.V.,O-1.3.6,0,2020-05,2021-05,0,0,4388.0,CHURUBUSCO,2019-06,2020-06
3715,ROBO A BORDO DE MICROBUS C.V.,O-1.3.7,-1,2020-05,2021-05,2,1,8893.0,CHURUBUSCO,2019-06,2020-06
3716,ROBO A BORDO DE MICROBUS C.V.,O-1.3.8,2,2020-05,2021-05,0,2,9964.0,CHURUBUSCO,2019-06,2020-06
3717,ROBO A BORDO DE MICROBUS C.V.,O-1.3.9,0,2020-05,2021-05,0,0,10795.0,CHURUBUSCO,2019-06,2020-06
3718,ROBO A BORDO DE MICROBUS C.V.,O-1.4.1,-4,2020-05,2021-05,5,1,22009.0,ESTRELLA,2019-06,2020-06
3719,ROBO A BORDO DE MICROBUS C.V.,O-1.4.2,0,2020-05,2021-05,1,1,14818.0,ESTRELLA,2019-06,2020-06
3720,ROBO A BORDO DE MICROBUS C.V.,O-1.4.3,-1,2020-05,2021-05,1,0,32788.0,ESTRELLA,2019-06,2020-06
3721,ROBO A BORDO DE MICROBUS C.V.,O-1.4.4,-1,2020-05,2021-05,1,0,29731.0,ESTRELLA,2019-06,2020-06
3722,ROBO A BORDO DE MICROBUS C.V.,O-1.4.5,2,2020-05,2021-05,0,2,17803.0,ESTRELLA,2019-06,2020-06
3723,ROBO A BORDO DE MICROBUS C.V.,O-1.4.6,-2,2020-05,2021-05,3,1,17103.0,ESTRELLA,2019-06,2020-06
3724,ROBO A BORDO DE MICROBUS C.V.,O-1.4.7,0,2020-05,2021-05,0,0,9247.0,ESTRELLA,2019-06,2020-06
3725,ROBO A BORDO DE MICROBUS C.V.,O-1.4.8,-1,2020-05,2021-05,1,0,15325.0,ESTRELLA,2019-06,2020-06
3726,ROBO A BORDO DE MICROBUS C.V.,O-1.4.9,-1,2020-05,2021-05,4,3,19001.0,ESTRELLA,2019-06,2020-06
3727,ROBO A BORDO DE MICROBUS C.V.,O-1.5.1,-2,2020-05,2021-05,2,0,16857.0,GRANJAS,2019-06,2020-06
3728,ROBO A BORDO DE MICROBUS C.V.,O-1.5.10,0,2020-05,2021-05,0,0,6638.0,GRANJAS,2019-06,2020-06
3729,ROBO A BORDO DE MICROBUS C.V.,O-1.5.11,0,2020-05,2021-05,0,0,3592.0,GRANJAS,2019-06,2020-06
3730,ROBO A BORDO DE MICROBUS C.V.,O-1.5.12,-1,2020-05,2021-05,1,0,3240.0,GRANJAS,2019-06,2020-06
3731,ROBO A BORDO DE MICROBUS C.V.,O-1.5.2,0,2020-05,2021-05,0,0,7395.0,GRANJAS,2019-06,2020-06
3732,ROBO A BORDO DE MICROBUS C.V.,O-1.5.3,-1,2020-05,2021-05,1,0,19129.0,GRANJAS,2019-06,2020-06
3733,ROBO A BORDO DE MICROBUS C.V.,O-1.5.4,0,2020-05,2021-05,1,1,6208.0,GRANJAS,2019-06,2020-06
3734,ROBO A BORDO DE MICROBUS C.V.,O-1.5.5,0,2020-05,2021-05,0,0,6338.0,GRANJAS,2019-06,2020-06
3735,ROBO A BORDO DE MICROBUS C.V.,O-1.5.6,0,2020-05,2021-05,0,0,7524.0,GRANJAS,2019-06,2020-06
3736,ROBO A BORDO DE MICROBUS C.V.,O-1.5.7,1,2020-05,2021-05,0,1,5440.0,GRANJAS,2019-06,2020-06
3737,ROBO A BORDO DE MICROBUS C.V.,O-1.5.8,-1,2020-05,2021-05,1,0,8943.0,GRANJAS,2019-06,2020-06
3738,ROBO A BORDO DE MICROBUS C.V.,O-1.5.9,1,2020-05,2021-05,0,1,4382.0,GRANJAS,2019-06,2020-06
3739,ROBO A BORDO DE MICROBUS C.V.,O-2.1.1,-7,2020-05,2021-05,7,0,2497.0,OASIS,2019-06,2020-06
3740,ROBO A BORDO DE MICROBUS C.V.,O-2.1.10,-12,2020-05,2021-05,16,4,24085.0,OASIS,2019-06,2020-06
3741,ROBO A BORDO DE MICROBUS C.V.,O-2.1.11,0,2020-05,2021-05,0,0,1621.0,OASIS,2019-06,2020-06
3742,ROBO A BORDO DE MICROBUS C.V.,O-2.1.12,-3,2020-05,2021-05,4,1,9419.0,OASIS,2019-06,2020-06
3743,ROBO A BORDO DE MICROBUS C.V.,O-2.1.13,0,2020-05,2021-05,0,0,20275.0,OASIS,2019-06,2020-06
3744,ROBO A BORDO DE MICROBUS C.V.,O-2.1.14,0,2020-05,2021-05,1,1,9930.0,OASIS,2019-06,2020-06
3745,ROBO A BORDO DE MICROBUS C.V.,O-2.1.15,0,2020-05,2021-05,2,2,16779.0,OASIS,2019-06,2020-06
3746,ROBO A BORDO DE MICROBUS C.V.,O-2.1.16,-1,2020-05,2021-05,3,2,7103.0,OASIS,2019-06,2020-06
3747,ROBO A BORDO DE MICROBUS C.V.,O-2.1.17,-2,2020-05,2021-05,3,1,5915.0,OASIS,2019-06,2020-06
3748,ROBO A BORDO DE MICROBUS C.V.,O-2.1.18,-2,2020-05,2021-05,2,0,8014.0,OASIS,2019-06,2020-06
3749,ROBO A BORDO DE MICROBUS C.V.,O-2.1.19,-7,2020-05,2021-05,10,3,18396.0,OASIS,2019-06,2020-06
3750,ROBO A BORDO DE MICROBUS C.V.,O-2.1.2,-2,2020-05,2021-05,4,2,7202.0,OASIS,2019-06,2020-06
3751,ROBO A BORDO DE MICROBUS C.V.,O-2.1.20,0,2020-05,2021-05,1,1,9472.0,OASIS,2019-06,2020-06
3752,ROBO A BORDO DE MICROBUS C.V.,O-2.1.21,-2,2020-05,2021-05,2,0,8359.0,OASIS,2019-06,2020-06
3753,ROBO A BORDO DE MICROBUS C.V.,O-2.1.22,-1,2020-05,2021-05,1,0,3483.0,OASIS,2019-06,2020-06
3754,ROBO A BORDO DE MICROBUS C.V.,O-2.1.23,0,2020-05,2021-05,1,1,9252.0,OASIS,2019-06,2020-06
3755,ROBO A BORDO DE MICROBUS C.V.,O-2.1.24,1,2020-05,2021-05,0,1,7362.0,OASIS,2019-06,2020-06
3756,ROBO A BORDO DE MICROBUS C.V.,O-2.1.3,-4,2020-05,2021-05,4,0,2371.0,OASIS,2019-06,2020-06
3757,ROBO A BORDO DE MICROBUS C.V.,O-2.1.4,0,2020-05,2021-05,1,1,4593.0,OASIS,2019-06,2020-06
3758,ROBO A BORDO DE MICROBUS C.V.,O-2.1.5,0,2020-05,2021-05,2,2,8470.0,OASIS,2019-06,2020-06
3759,ROBO A BORDO DE MICROBUS C.V.,O-2.1.6,0,2020-05,2021-05,0,0,5969.0,OASIS,2019-06,2020-06
3760,ROBO A BORDO DE MICROBUS C.V.,O-2.1.7,-2,2020-05,2021-05,3,1,6361.0,OASIS,2019-06,2020-06
3761,ROBO A BORDO DE MICROBUS C.V.,O-2.1.8,-3,2020-05,2021-05,3,0,17352.0,OASIS,2019-06,2020-06
3762,ROBO A BORDO DE MICROBUS C.V.,O-2.1.9,0,2020-05,2021-05,0,0,3804.0,OASIS,2019-06,2020-06
3763,ROBO A BORDO DE MICROBUS C.V.,O-2.2.1,0,2020-05,2021-05,1,1,10404.0,QUETZAL,2019-06,2020-06
3764,ROBO A BORDO DE MICROBUS C.V.,O-2.2.10,-3,2020-05,2021-05,3,0,23540.0,QUETZAL,2019-06,2020-06
3765,ROBO A BORDO DE MICROBUS C.V.,O-2.2.11,-1,2020-05,2021-05,1,0,12845.0,QUETZAL,2019-06,2020-06
3766,ROBO A BORDO DE MICROBUS C.V.,O-2.2.12,0,2020-05,2021-05,0,0,15465.0,QUETZAL,2019-06,2020-06
3767,ROBO A BORDO DE MICROBUS C.V.,O-2.2.13,0,2020-05,2021-05,1,1,15047.0,QUETZAL,2019-06,2020-06
3768,ROBO A BORDO DE MICROBUS C.V.,O-2.2.14,-3,2020-05,2021-05,4,1,23688.0,QUETZAL,2019-06,2020-06
3769,ROBO A BORDO DE MICROBUS C.V.,O-2.2.2,-3,2020-05,2021-05,8,5,11084.0,QUETZAL,2019-06,2020-06
3770,ROBO A BORDO DE MICROBUS C.V.,O-2.2.3,-7,2020-05,2021-05,9,2,12074.0,QUETZAL,2019-06,2020-06
3771,ROBO A BORDO DE MICROBUS C.V.,O-2.2.4,1,2020-05,2021-05,0,1,25464.0,QUETZAL,2019-06,2020-06
3772,ROBO A BORDO DE MICROBUS C.V.,O-2.2.5,0,2020-05,2021-05,0,0,21083.0,QUETZAL,2019-06,2020-06
3773,ROBO A BORDO DE MICROBUS C.V.,O-2.2.6,1,2020-05,2021-05,0,1,24639.0,QUETZAL,2019-06,2020-06
3774,ROBO A BORDO DE MICROBUS C.V.,O-2.2.7,0,2020-05,2021-05,1,1,25831.0,QUETZAL,2019-06,2020-06
3775,ROBO A BORDO DE MICROBUS C.V.,O-2.2.8,-1,2020-05,2021-05,1,0,13939.0,QUETZAL,2019-06,2020-06
3776,ROBO A BORDO DE MICROBUS C.V.,O-2.2.9,-3,2020-05,2021-05,4,1,43116.0,QUETZAL,2019-06,2020-06
3777,ROBO A BORDO DE MICROBUS C.V.,O-2.3.1,-7,2020-05,2021-05,9,2,32517.0,SANTA CRUZ,2019-06,2020-06
3778,ROBO A BORDO DE MICROBUS C.V.,O-2.3.10,-3,2020-05,2021-05,4,1,37989.0,SANTA CRUZ,2019-06,2020-06
3779,ROBO A BORDO DE MICROBUS C.V.,O-2.3.11,-1,2020-05,2021-05,2,1,11076.0,SANTA CRUZ,2019-06,2020-06
3780,ROBO A BORDO DE MICROBUS C.V.,O-2.3.12,-1,2020-05,2021-05,1,0,13439.0,SANTA CRUZ,2019-06,2020-06
3781,ROBO A BORDO DE MICROBUS C.V.,O-2.3.13,0,2020-05,2021-05,0,0,4332.0,SANTA CRUZ,2019-06,2020-06
3782,ROBO A BORDO DE MICROBUS C.V.,O-2.3.14,-1,2020-05,2021-05,1,0,8026.0,SANTA CRUZ,2019-06,2020-06
3783,ROBO A BORDO DE MICROBUS C.V.,O-2.3.2,-2,2020-05,2021-05,2,0,22953.0,SANTA CRUZ,2019-06,2020-06
3784,ROBO A BORDO DE MICROBUS C.V.,O-2.3.3,-1,2020-05,2021-05,1,0,9711.0,SANTA CRUZ,2019-06,2020-06
3785,ROBO A BORDO DE MICROBUS C.V.,O-2.3.4,0,2020-05,2021-05,0,0,7254.0,SANTA CRUZ,2019-06,2020-06
3786,ROBO A BORDO DE MICROBUS C.V.,O-2.3.5,-1,2020-05,2021-05,2,1,5990.0,SANTA CRUZ,2019-06,2020-06
3787,ROBO A BORDO DE MICROBUS C.V.,O-2.3.6,-3,2020-05,2021-05,4,1,11406.0,SANTA CRUZ,2019-06,2020-06
3788,ROBO A BORDO DE MICROBUS C.V.,O-2.3.7,-1,2020-05,2021-05,1,0,8532.0,SANTA CRUZ,2019-06,2020-06
3789,ROBO A BORDO DE MICROBUS C.V.,O-2.3.8,-2,2020-05,2021-05,2,0,7281.0,SANTA CRUZ,2019-06,2020-06
3790,ROBO A BORDO DE MICROBUS C.V.,O-2.3.9,-5,2020-05,2021-05,5,0,13136.0,SANTA CRUZ,2019-06,2020-06
3791,ROBO A BORDO DE MICROBUS C.V.,O-2.4.1,-1,2020-05,2021-05,2,1,17437.0,TEOTONGO,2019-06,2020-06
3792,ROBO A BORDO DE MICROBUS C.V.,O-2.4.10,0,2020-05,2021-05,0,0,18701.0,TEOTONGO,2019-06,2020-06
3793,ROBO A BORDO DE MICROBUS C.V.,O-2.4.11,0,2020-05,2021-05,0,0,16897.0,TEOTONGO,2019-06,2020-06
3794,ROBO A BORDO DE MICROBUS C.V.,O-2.4.12,-2,2020-05,2021-05,3,1,11359.0,TEOTONGO,2019-06,2020-06
3795,ROBO A BORDO DE MICROBUS C.V.,O-2.4.13,0,2020-05,2021-05,1,1,14069.0,TEOTONGO,2019-06,2020-06
3796,ROBO A BORDO DE MICROBUS C.V.,O-2.4.14,0,2020-05,2021-05,0,0,10492.0,TEOTONGO,2019-06,2020-06
3797,ROBO A BORDO DE MICROBUS C.V.,O-2.4.15,0,2020-05,2021-05,0,0,18873.0,TEOTONGO,2019-06,2020-06
3798,ROBO A BORDO DE MICROBUS C.V.,O-2.4.16,-1,2020-05,2021-05,1,0,20431.0,TEOTONGO,2019-06,2020-06
3799,ROBO A BORDO DE MICROBUS C.V.,O-2.4.2,-8,2020-05,2021-05,11,3,8860.0,TEOTONGO,2019-06,2020-06
3800,ROBO A BORDO DE MICROBUS C.V.,O-2.4.3,-1,2020-05,2021-05,4,3,15574.0,TEOTONGO,2019-06,2020-06
3801,ROBO A BORDO DE MICROBUS C.V.,O-2.4.4,-2,2020-05,2021-05,3,1,16458.0,TEOTONGO,2019-06,2020-06
3802,ROBO A BORDO DE MICROBUS C.V.,O-2.4.5,1,2020-05,2021-05,0,1,16212.0,TEOTONGO,2019-06,2020-06
3803,ROBO A BORDO DE MICROBUS C.V.,O-2.4.6,-1,2020-05,2021-05,2,1,25702.0,TEOTONGO,2019-06,2020-06
3804,ROBO A BORDO DE MICROBUS C.V.,O-2.4.7,-1,2020-05,2021-05,1,0,17813.0,TEOTONGO,2019-06,2020-06
3805,ROBO A BORDO DE MICROBUS C.V.,O-2.4.8,-2,2020-05,2021-05,2,0,23798.0,TEOTONGO,2019-06,2020-06
3806,ROBO A BORDO DE MICROBUS C.V.,O-2.4.9,-1,2020-05,2021-05,1,0,17817.0,TEOTONGO,2019-06,2020-06
3807,ROBO A BORDO DE MICROBUS C.V.,O-2.5.1,-8,2020-05,2021-05,10,2,22652.0,TEZONCO,2019-06,2020-06
3808,ROBO A BORDO DE MICROBUS C.V.,O-2.5.10,1,2020-05,2021-05,0,1,25684.0,TEZONCO,2019-06,2020-06
3809,ROBO A BORDO DE MICROBUS C.V.,O-2.5.11,-4,2020-05,2021-05,4,0,29794.0,TEZONCO,2019-06,2020-06
3810,ROBO A BORDO DE MICROBUS C.V.,O-2.5.2,-2,2020-05,2021-05,3,1,30768.0,TEZONCO,2019-06,2020-06
3811,ROBO A BORDO DE MICROBUS C.V.,O-2.5.3,-1,2020-05,2021-05,2,1,20163.0,TEZONCO,2019-06,2020-06
3812,ROBO A BORDO DE MICROBUS C.V.,O-2.5.4,-3,2020-05,2021-05,4,1,23894.0,TEZONCO,2019-06,2020-06
3813,ROBO A BORDO DE MICROBUS C.V.,O-2.5.5,-2,2020-05,2021-05,2,0,25874.0,TEZONCO,2019-06,2020-06
3814,ROBO A BORDO DE MICROBUS C.V.,O-2.5.6,-1,2020-05,2021-05,1,0,17249.0,TEZONCO,2019-06,2020-06
3815,ROBO A BORDO DE MICROBUS C.V.,O-2.5.7,0,2020-05,2021-05,4,4,36811.0,TEZONCO,2019-06,2020-06
3816,ROBO A BORDO DE MICROBUS C.V.,O-2.5.8,-4,2020-05,2021-05,5,1,32571.0,TEZONCO,2019-06,2020-06
3817,ROBO A BORDO DE MICROBUS C.V.,O-2.5.9,0,2020-05,2021-05,0,0,29999.0,TEZONCO,2019-06,2020-06
3818,ROBO A BORDO DE MICROBUS C.V.,O-3.1.1,0,2020-05,2021-05,0,0,24021.0,MILPA ALTA,2019-06,2020-06
3819,ROBO A BORDO DE MICROBUS C.V.,O-3.1.2,-1,2020-05,2021-05,1,0,8758.0,MILPA ALTA,2019-06,2020-06
3820,ROBO A BORDO DE MICROBUS C.V.,O-3.1.3,0,2020-05,2021-05,0,0,15414.0,MILPA ALTA,2019-06,2020-06
3821,ROBO A BORDO DE MICROBUS C.V.,O-3.1.4,-1,2020-05,2021-05,1,0,12342.0,MILPA ALTA,2019-06,2020-06
3822,ROBO A BORDO DE MICROBUS C.V.,O-3.1.5,0,2020-05,2021-05,0,0,4340.0,MILPA ALTA,2019-06,2020-06
3823,ROBO A BORDO DE MICROBUS C.V.,O-3.2.1,-1,2020-05,2021-05,1,0,11183.0,TECOMITL,2019-06,2020-06
3824,ROBO A BORDO DE MICROBUS C.V.,O-3.2.2,0,2020-05,2021-05,0,0,13235.0,TECOMITL,2019-06,2020-06
3825,ROBO A BORDO DE MICROBUS C.V.,O-3.2.3,0,2020-05,2021-05,0,0,7571.0,TECOMITL,2019-06,2020-06
3826,ROBO A BORDO DE MICROBUS C.V.,O-3.2.4,0,2020-05,2021-05,0,0,11815.0,TECOMITL,2019-06,2020-06
3827,ROBO A BORDO DE MICROBUS C.V.,O-3.3.1,-4,2020-05,2021-05,4,0,9540.0,MIXQUIC,2019-06,2020-06
3828,ROBO A BORDO DE MICROBUS C.V.,O-3.3.10,0,2020-05,2021-05,0,0,13310.0,MIXQUIC,2019-06,2020-06
3829,ROBO A BORDO DE MICROBUS C.V.,O-3.3.2,0,2020-05,2021-05,1,1,23753.0,MIXQUIC,2019-06,2020-06
3830,ROBO A BORDO DE MICROBUS C.V.,O-3.3.3,1,2020-05,2021-05,0,1,9175.0,MIXQUIC,2019-06,2020-06
3831,ROBO A BORDO DE MICROBUS C.V.,O-3.3.4,-7,2020-05,2021-05,7,0,13777.0,MIXQUIC,2019-06,2020-06
3832,ROBO A BORDO DE MICROBUS C.V.,O-3.3.5,-1,2020-05,2021-05,5,4,14609.0,MIXQUIC,2019-06,2020-06
3833,ROBO A BORDO DE MICROBUS C.V.,O-3.3.6,1,2020-05,2021-05,2,3,19073.0,MIXQUIC,2019-06,2020-06
3834,ROBO A BORDO DE MICROBUS C.V.,O-3.3.7,-2,2020-05,2021-05,2,0,15691.0,MIXQUIC,2019-06,2020-06
3835,ROBO A BORDO DE MICROBUS C.V.,O-3.3.8,-2,2020-05,2021-05,2,0,33579.0,MIXQUIC,2019-06,2020-06
3836,ROBO A BORDO DE MICROBUS C.V.,O-3.3.9,0,2020-05,2021-05,0,0,7736.0,MIXQUIC,2019-06,2020-06
3837,ROBO A BORDO DE MICROBUS C.V.,O-3.4.1,-2,2020-05,2021-05,2,0,24015.0,ZAPOTITLA,2019-06,2020-06
3838,ROBO A BORDO DE MICROBUS C.V.,O-3.4.10,-1,2020-05,2021-05,1,0,17017.0,ZAPOTITLA,2019-06,2020-06
3839,ROBO A BORDO DE MICROBUS C.V.,O-3.4.2,-1,2020-05,2021-05,2,1,28394.0,ZAPOTITLA,2019-06,2020-06
3840,ROBO A BORDO DE MICROBUS C.V.,O-3.4.3,-1,2020-05,2021-05,1,0,10688.0,ZAPOTITLA,2019-06,2020-06
3841,ROBO A BORDO DE MICROBUS C.V.,O-3.4.4,-1,2020-05,2021-05,1,0,7659.0,ZAPOTITLA,2019-06,2020-06
3842,ROBO A BORDO DE MICROBUS C.V.,O-3.4.5,0,2020-05,2021-05,3,3,18217.0,ZAPOTITLA,2019-06,2020-06
3843,ROBO A BORDO DE MICROBUS C.V.,O-3.4.6,3,2020-05,2021-05,0,3,31280.0,ZAPOTITLA,2019-06,2020-06
3844,ROBO A BORDO DE MICROBUS C.V.,O-3.4.7,0,2020-05,2021-05,0,0,13072.0,ZAPOTITLA,2019-06,2020-06
3845,ROBO A BORDO DE MICROBUS C.V.,O-3.4.8,-1,2020-05,2021-05,1,0,16702.0,ZAPOTITLA,2019-06,2020-06
3846,ROBO A BORDO DE MICROBUS C.V.,O-3.4.9,3,2020-05,2021-05,0,3,18181.0,ZAPOTITLA,2019-06,2020-06
3847,ROBO A BORDO DE MICROBUS C.V.,O-3.5.1,0,2020-05,2021-05,0,0,20258.0,LA NORIA,2019-06,2020-06
3848,ROBO A BORDO DE MICROBUS C.V.,O-3.5.10,0,2020-05,2021-05,0,0,10000.0,LA NORIA,2019-06,2020-06
3849,ROBO A BORDO DE MICROBUS C.V.,O-3.5.2,0,2020-05,2021-05,0,0,21607.0,LA NORIA,2019-06,2020-06
3850,ROBO A BORDO DE MICROBUS C.V.,O-3.5.3,0,2020-05,2021-05,0,0,20091.0,LA NORIA,2019-06,2020-06
3851,ROBO A BORDO DE MICROBUS C.V.,O-3.5.4,0,2020-05,2021-05,1,1,30260.0,LA NORIA,2019-06,2020-06
3852,ROBO A BORDO DE MICROBUS C.V.,O-3.5.5,0,2020-05,2021-05,0,0,12114.0,LA NORIA,2019-06,2020-06
3853,ROBO A BORDO DE MICROBUS C.V.,O-3.5.6,0,2020-05,2021-05,0,0,7035.0,LA NORIA,2019-06,2020-06
3854,ROBO A BORDO DE MICROBUS C.V.,O-3.5.7,0,2020-05,2021-05,0,0,23790.0,LA NORIA,2019-06,2020-06
3855,ROBO A BORDO DE MICROBUS C.V.,O-3.5.8,-1,2020-05,2021-05,1,0,6130.0,LA NORIA,2019-06,2020-06
3856,ROBO A BORDO DE MICROBUS C.V.,O-3.5.9,0,2020-05,2021-05,1,1,15520.0,LA NORIA,2019-06,2020-06
3857,ROBO A BORDO DE MICROBUS C.V.,O-3.6.1,-1,2020-05,2021-05,1,0,81.0,TEPEPAN,2019-06,2020-06
3858,ROBO A BORDO DE MICROBUS C.V.,O-3.6.10,0,2020-05,2021-05,1,1,19604.0,TEPEPAN,2019-06,2020-06
3859,ROBO A BORDO DE MICROBUS C.V.,O-3.6.2,-1,2020-05,2021-05,1,0,24773.0,TEPEPAN,2019-06,2020-06
3860,ROBO A BORDO DE MICROBUS C.V.,O-3.6.3,0,2020-05,2021-05,1,1,13102.0,TEPEPAN,2019-06,2020-06
3861,ROBO A BORDO DE MICROBUS C.V.,O-3.6.4,1,2020-05,2021-05,2,3,43511.0,TEPEPAN,2019-06,2020-06
3862,ROBO A BORDO DE MICROBUS C.V.,O-3.6.5,-2,2020-05,2021-05,3,1,43152.0,TEPEPAN,2019-06,2020-06
3863,ROBO A BORDO DE MICROBUS C.V.,O-3.6.6,2,2020-05,2021-05,3,5,28515.0,TEPEPAN,2019-06,2020-06
3864,ROBO A BORDO DE MICROBUS C.V.,O-3.6.7,-2,2020-05,2021-05,4,2,36921.0,TEPEPAN,2019-06,2020-06
3865,ROBO A BORDO DE MICROBUS C.V.,O-3.6.8,-3,2020-05,2021-05,3,0,10670.0,TEPEPAN,2019-06,2020-06
3866,ROBO A BORDO DE MICROBUS C.V.,O-3.6.9,-1,2020-05,2021-05,1,0,35908.0,TEPEPAN,2019-06,2020-06
3867,ROBO A BORDO DE MICROBUS C.V.,P-1.1.1,0,2020-05,2021-05,0,0,13716.0,ALPES,2019-06,2020-06
3868,ROBO A BORDO DE MICROBUS C.V.,P-1.1.10,0,2020-05,2021-05,0,0,29001.0,ALPES,2019-06,2020-06
3869,ROBO A BORDO DE MICROBUS C.V.,P-1.1.2,0,2020-05,2021-05,0,0,31805.0,ALPES,2019-06,2020-06
3870,ROBO A BORDO DE MICROBUS C.V.,P-1.1.3,0,2020-05,2021-05,0,0,9169.0,ALPES,2019-06,2020-06
3871,ROBO A BORDO DE MICROBUS C.V.,P-1.1.4,0,2020-05,2021-05,0,0,12436.0,ALPES,2019-06,2020-06
3872,ROBO A BORDO DE MICROBUS C.V.,P-1.1.5,0,2020-05,2021-05,0,0,16666.0,ALPES,2019-06,2020-06
3873,ROBO A BORDO DE MICROBUS C.V.,P-1.1.6,0,2020-05,2021-05,0,0,10315.0,ALPES,2019-06,2020-06
3874,ROBO A BORDO DE MICROBUS C.V.,P-1.1.7,0,2020-05,2021-05,0,0,24581.0,ALPES,2019-06,2020-06
3875,ROBO A BORDO DE MICROBUS C.V.,P-1.1.8,0,2020-05,2021-05,0,0,22575.0,ALPES,2019-06,2020-06
3876,ROBO A BORDO DE MICROBUS C.V.,P-1.1.9,0,2020-05,2021-05,0,0,19788.0,ALPES,2019-06,2020-06
3877,ROBO A BORDO DE MICROBUS C.V.,P-1.2.1,-1,2020-05,2021-05,1,0,9798.0,PLATEROS,2019-06,2020-06
3878,ROBO A BORDO DE MICROBUS C.V.,P-1.2.10,-1,2020-05,2021-05,1,0,9066.0,PLATEROS,2019-06,2020-06
3879,ROBO A BORDO DE MICROBUS C.V.,P-1.2.11,-3,2020-05,2021-05,3,0,17467.0,PLATEROS,2019-06,2020-06
3880,ROBO A BORDO DE MICROBUS C.V.,P-1.2.2,0,2020-05,2021-05,0,0,16548.0,PLATEROS,2019-06,2020-06
3881,ROBO A BORDO DE MICROBUS C.V.,P-1.2.3,0,2020-05,2021-05,1,1,31166.0,PLATEROS,2019-06,2020-06
3882,ROBO A BORDO DE MICROBUS C.V.,P-1.2.4,1,2020-05,2021-05,0,1,43264.0,PLATEROS,2019-06,2020-06
3883,ROBO A BORDO DE MICROBUS C.V.,P-1.2.5,0,2020-05,2021-05,0,0,19746.0,PLATEROS,2019-06,2020-06
3884,ROBO A BORDO DE MICROBUS C.V.,P-1.2.6,0,2020-05,2021-05,1,1,45966.0,PLATEROS,2019-06,2020-06
3885,ROBO A BORDO DE MICROBUS C.V.,P-1.2.7,-2,2020-05,2021-05,2,0,16137.0,PLATEROS,2019-06,2020-06
3886,ROBO A BORDO DE MICROBUS C.V.,P-1.2.8,-1,2020-05,2021-05,2,1,44133.0,PLATEROS,2019-06,2020-06
3887,ROBO A BORDO DE MICROBUS C.V.,P-1.2.9,-2,2020-05,2021-05,2,0,9966.0,PLATEROS,2019-06,2020-06
3888,ROBO A BORDO DE MICROBUS C.V.,P-1.4.1,0,2020-05,2021-05,0,0,5051.0,SAN ANGEL,2019-06,2020-06
3889,ROBO A BORDO DE MICROBUS C.V.,P-1.4.10,0,2020-05,2021-05,0,0,2904.0,SAN ANGEL,2019-06,2020-06
3890,ROBO A BORDO DE MICROBUS C.V.,P-1.4.11,0,2020-05,2021-05,0,0,2041.0,SAN ANGEL,2019-06,2020-06
3891,ROBO A BORDO DE MICROBUS C.V.,P-1.4.12,-1,2020-05,2021-05,1,0,4282.0,SAN ANGEL,2019-06,2020-06
3892,ROBO A BORDO DE MICROBUS C.V.,P-1.4.13,0,2020-05,2021-05,0,0,1979.0,SAN ANGEL,2019-06,2020-06
3893,ROBO A BORDO DE MICROBUS C.V.,P-1.4.2,0,2020-05,2021-05,0,0,3732.0,SAN ANGEL,2019-06,2020-06
3894,ROBO A BORDO DE MICROBUS C.V.,P-1.4.3,0,2020-05,2021-05,0,0,7894.0,SAN ANGEL,2019-06,2020-06
3895,ROBO A BORDO DE MICROBUS C.V.,P-1.4.4,-2,2020-05,2021-05,2,0,4632.0,SAN ANGEL,2019-06,2020-06
3896,ROBO A BORDO DE MICROBUS C.V.,P-1.4.5,0,2020-05,2021-05,0,0,2081.0,SAN ANGEL,2019-06,2020-06
3897,ROBO A BORDO DE MICROBUS C.V.,P-1.4.6,0,2020-05,2021-05,0,0,6917.0,SAN ANGEL,2019-06,2020-06
3898,ROBO A BORDO DE MICROBUS C.V.,P-1.4.7,2,2020-05,2021-05,0,2,3496.0,SAN ANGEL,2019-06,2020-06
3899,ROBO A BORDO DE MICROBUS C.V.,P-1.4.8,0,2020-05,2021-05,0,0,651.0,SAN ANGEL,2019-06,2020-06
