,count,crime,cuadrante,end_date,population,sector,start_date
8958,1,ROBO A REPARTIDOR C.V.,P-1.1.4,2021-05,12436.0,ALPES,2020-06
8959,2,ROBO A REPARTIDOR C.V.,P-1.1.5,2021-05,16666.0,ALPES,2020-06
8960,1,ROBO A REPARTIDOR C.V.,P-1.1.6,2021-05,10315.0,ALPES,2020-06
8961,0,ROBO A REPARTIDOR C.V.,P-1.1.7,2021-05,24581.0,ALPES,2020-06
8962,3,ROBO A REPARTIDOR C.V.,P-1.1.8,2021-05,22575.0,ALPES,2020-06
8963,3,ROBO A REPARTIDOR C.V.,P-1.1.9,2021-05,19788.0,ALPES,2020-06
8964,5,ROBO A REPARTIDOR C.V.,P-1.2.1,2021-05,9798.0,PLATEROS,2020-06
8965,1,ROBO A REPARTIDOR C.V.,P-1.2.10,2021-05,9066.0,PLATEROS,2020-06
8966,2,ROBO A REPARTIDOR C.V.,P-1.2.11,2021-05,17467.0,PLATEROS,2020-06
8967,5,ROBO A REPARTIDOR C.V.,P-1.2.2,2021-05,16548.0,PLATEROS,2020-06
8968,9,ROBO A REPARTIDOR C.V.,P-1.2.3,2021-05,31166.0,PLATEROS,2020-06
8969,27,ROBO A REPARTIDOR C.V.,P-1.2.4,2021-05,43264.0,PLATEROS,2020-06
8970,7,ROBO A REPARTIDOR C.V.,P-1.2.5,2021-05,19746.0,PLATEROS,2020-06
8971,57,ROBO A REPARTIDOR C.V.,P-1.2.6,2021-05,45966.0,PLATEROS,2020-06
8972,4,ROBO A REPARTIDOR C.V.,P-1.2.7,2021-05,16137.0,PLATEROS,2020-06
8973,23,ROBO A REPARTIDOR C.V.,P-1.2.8,2021-05,44133.0,PLATEROS,2020-06
8974,4,ROBO A REPARTIDOR C.V.,P-1.2.9,2021-05,9966.0,PLATEROS,2020-06
8975,0,ROBO A REPARTIDOR C.V.,P-1.4.1,2021-05,5051.0,SAN ANGEL,2020-06
8976,0,ROBO A REPARTIDOR C.V.,P-1.4.10,2021-05,2904.0,SAN ANGEL,2020-06
8977,0,ROBO A REPARTIDOR C.V.,P-1.4.11,2021-05,2041.0,SAN ANGEL,2020-06
8978,0,ROBO A REPARTIDOR C.V.,P-1.4.12,2021-05,4282.0,SAN ANGEL,2020-06
8979,0,ROBO A REPARTIDOR C.V.,P-1.4.13,2021-05,1979.0,SAN ANGEL,2020-06
8980,0,ROBO A REPARTIDOR C.V.,P-1.4.2,2021-05,3732.0,SAN ANGEL,2020-06
8981,1,ROBO A REPARTIDOR C.V.,P-1.4.3,2021-05,7894.0,SAN ANGEL,2020-06
8982,0,ROBO A REPARTIDOR C.V.,P-1.4.4,2021-05,4632.0,SAN ANGEL,2020-06
8983,0,ROBO A REPARTIDOR C.V.,P-1.4.5,2021-05,2081.0,SAN ANGEL,2020-06
8984,1,ROBO A REPARTIDOR C.V.,P-1.4.6,2021-05,6917.0,SAN ANGEL,2020-06
8985,3,ROBO A REPARTIDOR C.V.,P-1.4.7,2021-05,3496.0,SAN ANGEL,2020-06
8986,0,ROBO A REPARTIDOR C.V.,P-1.4.8,2021-05,651.0,SAN ANGEL,2020-06
8987,0,ROBO A REPARTIDOR C.V.,P-1.4.9,2021-05,1960.0,SAN ANGEL,2020-06
8988,36,ROBO A REPARTIDOR C.V.,P-1.5.1,2021-05,31038.0,SANTA FE,2020-06
8989,10,ROBO A REPARTIDOR C.V.,P-1.5.2,2021-05,29210.0,SANTA FE,2020-06
8990,12,ROBO A REPARTIDOR C.V.,P-1.5.3,2021-05,35103.0,SANTA FE,2020-06
8991,9,ROBO A REPARTIDOR C.V.,P-1.5.4,2021-05,33852.0,SANTA FE,2020-06
8992,16,ROBO A REPARTIDOR C.V.,P-1.5.5,2021-05,34723.0,SANTA FE,2020-06
8993,10,ROBO A REPARTIDOR C.V.,P-1.5.6,2021-05,23169.0,SANTA FE,2020-06
8994,8,ROBO A REPARTIDOR C.V.,P-1.5.7,2021-05,40065.0,SANTA FE,2020-06
8995,0,ROBO A REPARTIDOR C.V.,P-1.6.1,2021-05,24009.0,CUAJIMALPA,2020-06
8996,0,ROBO A REPARTIDOR C.V.,P-1.6.2,2021-05,9944.0,CUAJIMALPA,2020-06
8997,1,ROBO A REPARTIDOR C.V.,P-1.6.3,2021-05,11605.0,CUAJIMALPA,2020-06
8998,0,ROBO A REPARTIDOR C.V.,P-1.6.4,2021-05,7400.0,CUAJIMALPA,2020-06
8999,2,ROBO A REPARTIDOR C.V.,P-1.6.5,2021-05,16271.0,CUAJIMALPA,2020-06
9000,0,ROBO A REPARTIDOR C.V.,P-1.6.6,2021-05,10728.0,CUAJIMALPA,2020-06
9001,0,ROBO A REPARTIDOR C.V.,P-1.6.7,2021-05,5926.0,CUAJIMALPA,2020-06
9002,0,ROBO A REPARTIDOR C.V.,P-1.6.8,2021-05,15387.0,CUAJIMALPA,2020-06
9003,0,ROBO A REPARTIDOR C.V.,P-1.7.1,2021-05,15888.0,EL YAQUI,2020-06
9004,1,ROBO A REPARTIDOR C.V.,P-1.7.2,2021-05,14678.0,EL YAQUI,2020-06
9005,0,ROBO A REPARTIDOR C.V.,P-1.7.3,2021-05,5195.0,EL YAQUI,2020-06
9006,3,ROBO A REPARTIDOR C.V.,P-1.7.4,2021-05,16124.0,EL YAQUI,2020-06
9007,1,ROBO A REPARTIDOR C.V.,P-1.7.5,2021-05,8242.0,EL YAQUI,2020-06
9008,0,ROBO A REPARTIDOR C.V.,P-1.7.6,2021-05,20452.0,EL YAQUI,2020-06
9009,6,ROBO A REPARTIDOR C.V.,P-2.1.1,2021-05,7605.0,CLAVERIA,2020-06
9010,6,ROBO A REPARTIDOR C.V.,P-2.1.10,2021-05,19092.0,CLAVERIA,2020-06
9011,7,ROBO A REPARTIDOR C.V.,P-2.1.11,2021-05,16824.0,CLAVERIA,2020-06
9012,3,ROBO A REPARTIDOR C.V.,P-2.1.12,2021-05,9679.0,CLAVERIA,2020-06
9013,4,ROBO A REPARTIDOR C.V.,P-2.1.2,2021-05,23963.0,CLAVERIA,2020-06
9014,0,ROBO A REPARTIDOR C.V.,P-2.1.3,2021-05,9285.0,CLAVERIA,2020-06
9015,0,ROBO A REPARTIDOR C.V.,P-2.1.4,2021-05,3284.0,CLAVERIA,2020-06
9016,0,ROBO A REPARTIDOR C.V.,P-2.1.5,2021-05,11773.0,CLAVERIA,2020-06
9017,2,ROBO A REPARTIDOR C.V.,P-2.1.6,2021-05,9239.0,CLAVERIA,2020-06
9018,3,ROBO A REPARTIDOR C.V.,P-2.1.7,2021-05,9420.0,CLAVERIA,2020-06
9019,5,ROBO A REPARTIDOR C.V.,P-2.1.8,2021-05,13301.0,CLAVERIA,2020-06
9020,12,ROBO A REPARTIDOR C.V.,P-2.1.9,2021-05,11314.0,CLAVERIA,2020-06
9021,3,ROBO A REPARTIDOR C.V.,P-2.2.1,2021-05,7590.0,CUITLAHUAC,2020-06
9022,3,ROBO A REPARTIDOR C.V.,P-2.2.2,2021-05,9868.0,CUITLAHUAC,2020-06
9023,1,ROBO A REPARTIDOR C.V.,P-2.2.3,2021-05,8946.0,CUITLAHUAC,2020-06
9024,1,ROBO A REPARTIDOR C.V.,P-2.2.4,2021-05,5885.0,CUITLAHUAC,2020-06
9025,0,ROBO A REPARTIDOR C.V.,P-2.2.5,2021-05,4842.0,CUITLAHUAC,2020-06
9026,0,ROBO A REPARTIDOR C.V.,P-2.2.6,2021-05,10043.0,CUITLAHUAC,2020-06
9027,1,ROBO A REPARTIDOR C.V.,P-2.2.7,2021-05,8248.0,CUITLAHUAC,2020-06
9028,0,ROBO A REPARTIDOR C.V.,P-2.2.8,2021-05,3529.0,CUITLAHUAC,2020-06
9029,2,ROBO A REPARTIDOR C.V.,P-2.2.9,2021-05,11851.0,CUITLAHUAC,2020-06
9030,16,ROBO A REPARTIDOR C.V.,P-2.3.1,2021-05,16605.0,HORMIGA,2020-06
9031,3,ROBO A REPARTIDOR C.V.,P-2.3.10,2021-05,12960.0,HORMIGA,2020-06
9032,3,ROBO A REPARTIDOR C.V.,P-2.3.11,2021-05,10016.0,HORMIGA,2020-06
9033,6,ROBO A REPARTIDOR C.V.,P-2.3.2,2021-05,9016.0,HORMIGA,2020-06
9034,4,ROBO A REPARTIDOR C.V.,P-2.3.3,2021-05,7281.0,HORMIGA,2020-06
9035,0,ROBO A REPARTIDOR C.V.,P-2.3.4,2021-05,11965.0,HORMIGA,2020-06
9036,5,ROBO A REPARTIDOR C.V.,P-2.3.5,2021-05,21186.0,HORMIGA,2020-06
9037,3,ROBO A REPARTIDOR C.V.,P-2.3.6,2021-05,11217.0,HORMIGA,2020-06
9038,1,ROBO A REPARTIDOR C.V.,P-2.3.7,2021-05,11866.0,HORMIGA,2020-06
9039,2,ROBO A REPARTIDOR C.V.,P-2.3.8,2021-05,8918.0,HORMIGA,2020-06
9040,2,ROBO A REPARTIDOR C.V.,P-2.3.9,2021-05,15414.0,HORMIGA,2020-06
9041,5,ROBO A REPARTIDOR C.V.,P-2.4.1,2021-05,2034.0,LA RAZA,2020-06
9042,6,ROBO A REPARTIDOR C.V.,P-2.4.2,2021-05,3328.0,LA RAZA,2020-06
9043,1,ROBO A REPARTIDOR C.V.,P-2.4.3,2021-05,9360.0,LA RAZA,2020-06
9044,1,ROBO A REPARTIDOR C.V.,P-2.4.4,2021-05,14919.0,LA RAZA,2020-06
9045,3,ROBO A REPARTIDOR C.V.,P-2.4.5,2021-05,14968.0,LA RAZA,2020-06
9046,0,ROBO A REPARTIDOR C.V.,P-2.4.6,2021-05,8340.0,LA RAZA,2020-06
9047,1,ROBO A REPARTIDOR C.V.,P-2.4.7,2021-05,9231.0,LA RAZA,2020-06
9048,1,ROBO A REPARTIDOR C.V.,P-3.1.1,2021-05,5336.0,POLANCO-CASTILLO,2020-06
9049,0,ROBO A REPARTIDOR C.V.,P-3.1.10,2021-05,1207.0,POLANCO-CASTILLO,2020-06
9050,0,ROBO A REPARTIDOR C.V.,P-3.1.11,2021-05,2596.0,POLANCO-CASTILLO,2020-06
9051,1,ROBO A REPARTIDOR C.V.,P-3.1.12,2021-05,1487.0,POLANCO-CASTILLO,2020-06
9052,0,ROBO A REPARTIDOR C.V.,P-3.1.13,2021-05,1494.0,POLANCO-CASTILLO,2020-06
9053,0,ROBO A REPARTIDOR C.V.,P-3.1.14,2021-05,0.0,POLANCO-CASTILLO,2020-06
9054,0,ROBO A REPARTIDOR C.V.,P-3.1.15,2021-05,10.0,POLANCO-CASTILLO,2020-06
9055,0,ROBO A REPARTIDOR C.V.,P-3.1.2,2021-05,3168.0,POLANCO-CASTILLO,2020-06
9056,0,ROBO A REPARTIDOR C.V.,P-3.1.3,2021-05,2128.0,POLANCO-CASTILLO,2020-06
9057,0,ROBO A REPARTIDOR C.V.,P-3.1.4,2021-05,5611.0,POLANCO-CASTILLO,2020-06
9058,0,ROBO A REPARTIDOR C.V.,P-3.1.5,2021-05,4800.0,POLANCO-CASTILLO,2020-06
9059,0,ROBO A REPARTIDOR C.V.,P-3.1.6,2021-05,2883.0,POLANCO-CASTILLO,2020-06
9060,2,ROBO A REPARTIDOR C.V.,P-3.1.7,2021-05,2100.0,POLANCO-CASTILLO,2020-06
9061,0,ROBO A REPARTIDOR C.V.,P-3.1.8,2021-05,1726.0,POLANCO-CASTILLO,2020-06
9062,0,ROBO A REPARTIDOR C.V.,P-3.1.9,2021-05,3233.0,POLANCO-CASTILLO,2020-06
9063,2,ROBO A REPARTIDOR C.V.,P-3.2.1,2021-05,13501.0,CHAPULTEPEC,2020-06
9064,0,ROBO A REPARTIDOR C.V.,P-3.2.10,2021-05,6292.0,CHAPULTEPEC,2020-06
9065,0,ROBO A REPARTIDOR C.V.,P-3.2.11,2021-05,3010.0,CHAPULTEPEC,2020-06
9066,1,ROBO A REPARTIDOR C.V.,P-3.2.12,2021-05,5861.0,CHAPULTEPEC,2020-06
9067,0,ROBO A REPARTIDOR C.V.,P-3.2.2,2021-05,555.0,CHAPULTEPEC,2020-06
9068,1,ROBO A REPARTIDOR C.V.,P-3.2.3,2021-05,1406.0,CHAPULTEPEC,2020-06
9069,0,ROBO A REPARTIDOR C.V.,P-3.2.4,2021-05,1931.0,CHAPULTEPEC,2020-06
9070,0,ROBO A REPARTIDOR C.V.,P-3.2.5,2021-05,1362.0,CHAPULTEPEC,2020-06
9071,0,ROBO A REPARTIDOR C.V.,P-3.2.6,2021-05,1881.0,CHAPULTEPEC,2020-06
9072,0,ROBO A REPARTIDOR C.V.,P-3.2.7,2021-05,4581.0,CHAPULTEPEC,2020-06
9073,0,ROBO A REPARTIDOR C.V.,P-3.2.8,2021-05,2132.0,CHAPULTEPEC,2020-06
9074,0,ROBO A REPARTIDOR C.V.,P-3.2.9,2021-05,2207.0,CHAPULTEPEC,2020-06
9075,2,ROBO A REPARTIDOR C.V.,P-3.3.1,2021-05,5733.0,SOTELO,2020-06
9076,1,ROBO A REPARTIDOR C.V.,P-3.3.2,2021-05,5295.0,SOTELO,2020-06
9077,0,ROBO A REPARTIDOR C.V.,P-3.3.3,2021-05,1739.0,SOTELO,2020-06
9078,0,ROBO A REPARTIDOR C.V.,P-3.3.4,2021-05,2954.0,SOTELO,2020-06
9079,2,ROBO A REPARTIDOR C.V.,P-3.3.5,2021-05,7148.0,SOTELO,2020-06
9080,10,ROBO A REPARTIDOR C.V.,P-3.3.6,2021-05,31666.0,SOTELO,2020-06
9081,1,ROBO A REPARTIDOR C.V.,P-3.3.7,2021-05,1747.0,SOTELO,2020-06
9082,0,ROBO A REPARTIDOR C.V.,P-3.3.8,2021-05,3089.0,SOTELO,2020-06
9083,1,ROBO A REPARTIDOR C.V.,P-3.3.9,2021-05,1729.0,SOTELO,2020-06
9084,3,ROBO A REPARTIDOR C.V.,P-3.4.1,2021-05,2089.0,TACUBA,2020-06
9085,5,ROBO A REPARTIDOR C.V.,P-3.4.10,2021-05,12593.0,TACUBA,2020-06
9086,3,ROBO A REPARTIDOR C.V.,P-3.4.11,2021-05,15552.0,TACUBA,2020-06
9087,0,ROBO A REPARTIDOR C.V.,P-3.4.12,2021-05,4544.0,TACUBA,2020-06
9088,0,ROBO A REPARTIDOR C.V.,P-3.4.13,2021-05,5792.0,TACUBA,2020-06
9089,0,ROBO A REPARTIDOR C.V.,P-3.4.14,2021-05,5657.0,TACUBA,2020-06
9090,4,ROBO A REPARTIDOR C.V.,P-3.4.15,2021-05,7179.0,TACUBA,2020-06
9091,3,ROBO A REPARTIDOR C.V.,P-3.4.16,2021-05,4560.0,TACUBA,2020-06
9092,2,ROBO A REPARTIDOR C.V.,P-3.4.17,2021-05,2686.0,TACUBA,2020-06
9093,0,ROBO A REPARTIDOR C.V.,P-3.4.18,2021-05,4133.0,TACUBA,2020-06
9094,4,ROBO A REPARTIDOR C.V.,P-3.4.19,2021-05,18220.0,TACUBA,2020-06
9095,3,ROBO A REPARTIDOR C.V.,P-3.4.2,2021-05,12764.0,TACUBA,2020-06
9096,5,ROBO A REPARTIDOR C.V.,P-3.4.20,2021-05,12271.0,TACUBA,2020-06
9097,0,ROBO A REPARTIDOR C.V.,P-3.4.21,2021-05,3056.0,TACUBA,2020-06
9098,2,ROBO A REPARTIDOR C.V.,P-3.4.3,2021-05,5619.0,TACUBA,2020-06
9099,1,ROBO A REPARTIDOR C.V.,P-3.4.4,2021-05,7302.0,TACUBA,2020-06
9100,3,ROBO A REPARTIDOR C.V.,P-3.4.5,2021-05,7215.0,TACUBA,2020-06
9101,9,ROBO A REPARTIDOR C.V.,P-3.4.6,2021-05,10701.0,TACUBA,2020-06
9102,1,ROBO A REPARTIDOR C.V.,P-3.4.7,2021-05,3831.0,TACUBA,2020-06
9103,1,ROBO A REPARTIDOR C.V.,P-3.4.8,2021-05,4662.0,TACUBA,2020-06
9104,1,ROBO A REPARTIDOR C.V.,P-3.4.9,2021-05,5242.0,TACUBA,2020-06
9105,1,ROBO A REPARTIDOR C.V.,P-3.5.1,2021-05,1977.0,TACUBAYA,2020-06
9106,4,ROBO A REPARTIDOR C.V.,P-3.5.10,2021-05,8493.0,TACUBAYA,2020-06
9107,0,ROBO A REPARTIDOR C.V.,P-3.5.11,2021-05,5038.0,TACUBAYA,2020-06
9108,0,ROBO A REPARTIDOR C.V.,P-3.5.12,2021-05,13102.0,TACUBAYA,2020-06
9109,1,ROBO A REPARTIDOR C.V.,P-3.5.2,2021-05,1009.0,TACUBAYA,2020-06
9110,0,ROBO A REPARTIDOR C.V.,P-3.5.3,2021-05,7433.0,TACUBAYA,2020-06
9111,2,ROBO A REPARTIDOR C.V.,P-3.5.4,2021-05,6813.0,TACUBAYA,2020-06
9112,1,ROBO A REPARTIDOR C.V.,P-3.5.5,2021-05,5228.0,TACUBAYA,2020-06
9113,3,ROBO A REPARTIDOR C.V.,P-3.5.6,2021-05,3319.0,TACUBAYA,2020-06
9114,2,ROBO A REPARTIDOR C.V.,P-3.5.7,2021-05,10419.0,TACUBAYA,2020-06
9115,0,ROBO A REPARTIDOR C.V.,P-3.5.8,2021-05,2345.0,TACUBAYA,2020-06
9116,5,ROBO A REPARTIDOR C.V.,P-3.5.9,2021-05,8447.0,TACUBAYA,2020-06
9117,2,ROBO A REPARTIDOR C.V.,S-1.1.1,2021-05,7107.0,NARVARTE-ALAMOS,2020-06
9118,1,ROBO A REPARTIDOR C.V.,S-1.1.10,2021-05,2591.0,NARVARTE-ALAMOS,2020-06
9119,0,ROBO A REPARTIDOR C.V.,S-1.1.11,2021-05,4378.0,NARVARTE-ALAMOS,2020-06
9120,0,ROBO A REPARTIDOR C.V.,S-1.1.12,2021-05,5008.0,NARVARTE-ALAMOS,2020-06
9121,1,ROBO A REPARTIDOR C.V.,S-1.1.13,2021-05,8848.0,NARVARTE-ALAMOS,2020-06
9122,0,ROBO A REPARTIDOR C.V.,S-1.1.14,2021-05,4561.0,NARVARTE-ALAMOS,2020-06
9123,1,ROBO A REPARTIDOR C.V.,S-1.1.15,2021-05,9808.0,NARVARTE-ALAMOS,2020-06
9124,1,ROBO A REPARTIDOR C.V.,S-1.1.16,2021-05,5030.0,NARVARTE-ALAMOS,2020-06
9125,0,ROBO A REPARTIDOR C.V.,S-1.1.17,2021-05,5894.0,NARVARTE-ALAMOS,2020-06
9126,0,ROBO A REPARTIDOR C.V.,S-1.1.18,2021-05,5433.0,NARVARTE-ALAMOS,2020-06
9127,0,ROBO A REPARTIDOR C.V.,S-1.1.2,2021-05,9522.0,NARVARTE-ALAMOS,2020-06
9128,0,ROBO A REPARTIDOR C.V.,S-1.1.3,2021-05,8555.0,NARVARTE-ALAMOS,2020-06
9129,0,ROBO A REPARTIDOR C.V.,S-1.1.4,2021-05,6319.0,NARVARTE-ALAMOS,2020-06
9130,0,ROBO A REPARTIDOR C.V.,S-1.1.5,2021-05,7099.0,NARVARTE-ALAMOS,2020-06
9131,1,ROBO A REPARTIDOR C.V.,S-1.1.6,2021-05,4472.0,NARVARTE-ALAMOS,2020-06
9132,1,ROBO A REPARTIDOR C.V.,S-1.1.7,2021-05,6787.0,NARVARTE-ALAMOS,2020-06
9133,2,ROBO A REPARTIDOR C.V.,S-1.1.8,2021-05,8489.0,NARVARTE-ALAMOS,2020-06
9134,0,ROBO A REPARTIDOR C.V.,S-1.1.9,2021-05,3976.0,NARVARTE-ALAMOS,2020-06
9135,1,ROBO A REPARTIDOR C.V.,S-1.2.1,2021-05,6284.0,DEL VALLE,2020-06
9136,0,ROBO A REPARTIDOR C.V.,S-1.2.10,2021-05,4210.0,DEL VALLE,2020-06
9137,0,ROBO A REPARTIDOR C.V.,S-1.2.11,2021-05,4114.0,DEL VALLE,2020-06
9138,1,ROBO A REPARTIDOR C.V.,S-1.2.12,2021-05,5229.0,DEL VALLE,2020-06
9139,0,ROBO A REPARTIDOR C.V.,S-1.2.13,2021-05,3657.0,DEL VALLE,2020-06
9140,0,ROBO A REPARTIDOR C.V.,S-1.2.14,2021-05,4924.0,DEL VALLE,2020-06
9141,0,ROBO A REPARTIDOR C.V.,S-1.2.15,2021-05,7085.0,DEL VALLE,2020-06
9142,0,ROBO A REPARTIDOR C.V.,S-1.2.16,2021-05,5258.0,DEL VALLE,2020-06
9143,1,ROBO A REPARTIDOR C.V.,S-1.2.2,2021-05,7971.0,DEL VALLE,2020-06
9144,0,ROBO A REPARTIDOR C.V.,S-1.2.3,2021-05,4656.0,DEL VALLE,2020-06
9145,0,ROBO A REPARTIDOR C.V.,S-1.2.4,2021-05,6040.0,DEL VALLE,2020-06
9146,0,ROBO A REPARTIDOR C.V.,S-1.2.5,2021-05,2303.0,DEL VALLE,2020-06
9147,0,ROBO A REPARTIDOR C.V.,S-1.2.6,2021-05,5610.0,DEL VALLE,2020-06
9148,0,ROBO A REPARTIDOR C.V.,S-1.2.7,2021-05,6331.0,DEL VALLE,2020-06
9149,1,ROBO A REPARTIDOR C.V.,S-1.2.8,2021-05,5468.0,DEL VALLE,2020-06
9150,0,ROBO A REPARTIDOR C.V.,S-1.2.9,2021-05,4632.0,DEL VALLE,2020-06
9151,0,ROBO A REPARTIDOR C.V.,S-1.3.1,2021-05,7701.0,NAPOLES,2020-06
9152,0,ROBO A REPARTIDOR C.V.,S-1.3.10,2021-05,4050.0,NAPOLES,2020-06
9153,0,ROBO A REPARTIDOR C.V.,S-1.3.11,2021-05,5264.0,NAPOLES,2020-06
9154,0,ROBO A REPARTIDOR C.V.,S-1.3.12,2021-05,3950.0,NAPOLES,2020-06
9155,0,ROBO A REPARTIDOR C.V.,S-1.3.13,2021-05,2008.0,NAPOLES,2020-06
9156,0,ROBO A REPARTIDOR C.V.,S-1.3.2,2021-05,7786.0,NAPOLES,2020-06
9157,0,ROBO A REPARTIDOR C.V.,S-1.3.3,2021-05,7856.0,NAPOLES,2020-06
9158,1,ROBO A REPARTIDOR C.V.,S-1.3.4,2021-05,6855.0,NAPOLES,2020-06
9159,0,ROBO A REPARTIDOR C.V.,S-1.3.5,2021-05,4100.0,NAPOLES,2020-06
9160,0,ROBO A REPARTIDOR C.V.,S-1.3.6,2021-05,4660.0,NAPOLES,2020-06
9161,0,ROBO A REPARTIDOR C.V.,S-1.3.7,2021-05,3665.0,NAPOLES,2020-06
9162,0,ROBO A REPARTIDOR C.V.,S-1.3.8,2021-05,1961.0,NAPOLES,2020-06
9163,2,ROBO A REPARTIDOR C.V.,S-1.3.9,2021-05,7414.0,NAPOLES,2020-06
9164,0,ROBO A REPARTIDOR C.V.,S-1.4.1,2021-05,6406.0,NATIVITAS,2020-06
9165,0,ROBO A REPARTIDOR C.V.,S-1.4.2,2021-05,3546.0,NATIVITAS,2020-06
9166,0,ROBO A REPARTIDOR C.V.,S-1.4.3,2021-05,5495.0,NATIVITAS,2020-06
9167,0,ROBO A REPARTIDOR C.V.,S-1.4.4,2021-05,4305.0,NATIVITAS,2020-06
9168,1,ROBO A REPARTIDOR C.V.,S-1.4.5,2021-05,5960.0,NATIVITAS,2020-06
9169,0,ROBO A REPARTIDOR C.V.,S-1.4.6,2021-05,3651.0,NATIVITAS,2020-06
9170,0,ROBO A REPARTIDOR C.V.,S-1.4.7,2021-05,4032.0,NATIVITAS,2020-06
9171,0,ROBO A REPARTIDOR C.V.,S-1.4.8,2021-05,4849.0,NATIVITAS,2020-06
9172,0,ROBO A REPARTIDOR C.V.,S-1.4.9,2021-05,4011.0,NATIVITAS,2020-06
9173,0,ROBO A REPARTIDOR C.V.,S-1.5.1,2021-05,4002.0,PORTALES,2020-06
9174,0,ROBO A REPARTIDOR C.V.,S-1.5.10,2021-05,6743.0,PORTALES,2020-06
9175,1,ROBO A REPARTIDOR C.V.,S-1.5.11,2021-05,5004.0,PORTALES,2020-06
9176,0,ROBO A REPARTIDOR C.V.,S-1.5.2,2021-05,6477.0,PORTALES,2020-06
9177,4,ROBO A REPARTIDOR C.V.,S-1.5.3,2021-05,10505.0,PORTALES,2020-06
9178,1,ROBO A REPARTIDOR C.V.,S-1.5.4,2021-05,4802.0,PORTALES,2020-06
9179,0,ROBO A REPARTIDOR C.V.,S-1.5.5,2021-05,4278.0,PORTALES,2020-06
9180,0,ROBO A REPARTIDOR C.V.,S-1.5.6,2021-05,12243.0,PORTALES,2020-06
9181,2,ROBO A REPARTIDOR C.V.,S-1.5.7,2021-05,7232.0,PORTALES,2020-06
9182,0,ROBO A REPARTIDOR C.V.,S-1.5.8,2021-05,10125.0,PORTALES,2020-06
9183,0,ROBO A REPARTIDOR C.V.,S-1.5.9,2021-05,6854.0,PORTALES,2020-06
9184,0,ROBO A REPARTIDOR C.V.,S-2.1.1,2021-05,2441.0,COYOACAN,2020-06
9185,0,ROBO A REPARTIDOR C.V.,S-2.1.10,2021-05,3507.0,COYOACAN,2020-06
9186,1,ROBO A REPARTIDOR C.V.,S-2.1.11,2021-05,4935.0,COYOACAN,2020-06
9187,2,ROBO A REPARTIDOR C.V.,S-2.1.12,2021-05,4856.0,COYOACAN,2020-06
9188,0,ROBO A REPARTIDOR C.V.,S-2.1.13,2021-05,521.0,COYOACAN,2020-06
9189,1,ROBO A REPARTIDOR C.V.,S-2.1.14,2021-05,4585.0,COYOACAN,2020-06
9190,0,ROBO A REPARTIDOR C.V.,S-2.1.15,2021-05,8575.0,COYOACAN,2020-06
9191,0,ROBO A REPARTIDOR C.V.,S-2.1.16,2021-05,14705.0,COYOACAN,2020-06
9192,0,ROBO A REPARTIDOR C.V.,S-2.1.2,2021-05,2636.0,COYOACAN,2020-06
9193,0,ROBO A REPARTIDOR C.V.,S-2.1.3,2021-05,3264.0,COYOACAN,2020-06
9194,0,ROBO A REPARTIDOR C.V.,S-2.1.4,2021-05,3321.0,COYOACAN,2020-06
9195,0,ROBO A REPARTIDOR C.V.,S-2.1.5,2021-05,1683.0,COYOACAN,2020-06
9196,0,ROBO A REPARTIDOR C.V.,S-2.1.6,2021-05,1139.0,COYOACAN,2020-06
9197,0,ROBO A REPARTIDOR C.V.,S-2.1.7,2021-05,5866.0,COYOACAN,2020-06
9198,0,ROBO A REPARTIDOR C.V.,S-2.1.8,2021-05,1667.0,COYOACAN,2020-06
9199,0,ROBO A REPARTIDOR C.V.,S-2.1.9,2021-05,1968.0,COYOACAN,2020-06
9200,0,ROBO A REPARTIDOR C.V.,S-2.2.1,2021-05,10727.0,CULHUACAN,2020-06
9201,0,ROBO A REPARTIDOR C.V.,S-2.2.10,2021-05,3482.0,CULHUACAN,2020-06
9202,0,ROBO A REPARTIDOR C.V.,S-2.2.11,2021-05,8647.0,CULHUACAN,2020-06
9203,0,ROBO A REPARTIDOR C.V.,S-2.2.12,2021-05,1160.0,CULHUACAN,2020-06
9204,0,ROBO A REPARTIDOR C.V.,S-2.2.13,2021-05,6455.0,CULHUACAN,2020-06
9205,0,ROBO A REPARTIDOR C.V.,S-2.2.14,2021-05,7565.0,CULHUACAN,2020-06
9206,0,ROBO A REPARTIDOR C.V.,S-2.2.15,2021-05,11864.0,CULHUACAN,2020-06
9207,0,ROBO A REPARTIDOR C.V.,S-2.2.2,2021-05,15912.0,CULHUACAN,2020-06
9208,2,ROBO A REPARTIDOR C.V.,S-2.2.3,2021-05,14919.0,CULHUACAN,2020-06
9209,2,ROBO A REPARTIDOR C.V.,S-2.2.4,2021-05,14209.0,CULHUACAN,2020-06
9210,1,ROBO A REPARTIDOR C.V.,S-2.2.5,2021-05,12242.0,CULHUACAN,2020-06
9211,0,ROBO A REPARTIDOR C.V.,S-2.2.6,2021-05,18589.0,CULHUACAN,2020-06
9212,2,ROBO A REPARTIDOR C.V.,S-2.2.7,2021-05,13592.0,CULHUACAN,2020-06
9213,0,ROBO A REPARTIDOR C.V.,S-2.2.8,2021-05,5054.0,CULHUACAN,2020-06
9214,0,ROBO A REPARTIDOR C.V.,S-2.2.9,2021-05,5665.0,CULHUACAN,2020-06
