,count,crime,end_date,population,sector,start_date
1284,125,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,150298.0,PANTITLAN,2020-06
1285,190,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,263257.0,PLATEROS,2020-06
1286,22,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,37779.0,POLANCO-CASTILLO,2020-06
1287,104,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,78265.0,PORTALES,2020-06
1288,80,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,207608.0,PRADERA,2020-06
1289,156,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,278219.0,QUETZAL,2020-06
1290,74,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,151888.0,QUIROGA,2020-06
1291,25,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
1292,80,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,70434.0,ROMA,2020-06
1293,73,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,47620.0,SAN ANGEL,2020-06
1294,61,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,140415.0,SAN JERONIMO,2020-06
1295,146,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,193642.0,SANTA CRUZ,2020-06
1296,114,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,227160.0,SANTA FE,2020-06
1297,39,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,61100.0,SOTELO,2020-06
1298,128,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,155668.0,TACUBA,2020-06
1299,70,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,73623.0,TACUBAYA,2020-06
1300,81,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,115941.0,TAXQUEÑA,2020-06
1301,25,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,43804.0,TECOMITL,2020-06
1302,141,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,270493.0,TEOTONGO,2020-06
1303,214,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,256237.0,TEPEPAN,2020-06
1304,75,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,69778.0,TEPEYAC,2020-06
1305,184,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,295459.0,TEZONCO,2020-06
1306,98,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,128951.0,TICOMAN,2020-06
1307,82,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,124003.0,TLACOTAL,2020-06
1308,56,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,96337.0,TLATELOLCO,2020-06
1309,48,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,130167.0,UNIVERSIDAD,2020-06
1310,111,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,158714.0,XOTEPINGO,2020-06
1311,179,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,185225.0,ZAPOTITLA,2020-06
1312,21,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,34276.0,ZARAGOZA,2020-06
1313,1,SECUESTRO,2021-05,171082.0,ABASTO-REFORMA,2020-06
1314,0,SECUESTRO,2021-05,190052.0,ALPES,2020-06
1315,0,SECUESTRO,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
1316,0,SECUESTRO,2021-05,147265.0,ARAGON,2020-06
1317,0,SECUESTRO,2021-05,76922.0,ARENAL,2020-06
1318,0,SECUESTRO,2021-05,126770.0,ASTURIAS,2020-06
1319,0,SECUESTRO,2021-05,94564.0,BUENAVISTA,2020-06
1320,0,SECUESTRO,2021-05,44719.0,CHAPULTEPEC,2020-06
1321,0,SECUESTRO,2021-05,117997.0,CHURUBUSCO,2020-06
1322,0,SECUESTRO,2021-05,144779.0,CLAVERIA,2020-06
1323,0,SECUESTRO,2021-05,93641.0,COAPA,2020-06
1324,0,SECUESTRO,2021-05,33787.0,CONGRESO,2020-06
1325,1,SECUESTRO,2021-05,67697.0,CONSULADO,2020-06
1326,0,SECUESTRO,2021-05,18851.0,CORREDOR-CENTRO,2020-06
1327,0,SECUESTRO,2021-05,65669.0,COYOACAN,2020-06
1328,0,SECUESTRO,2021-05,101270.0,CUAJIMALPA,2020-06
1329,0,SECUESTRO,2021-05,280497.0,CUAUTEPEC,2020-06
1330,0,SECUESTRO,2021-05,93702.0,CUCHILLA,2020-06
1331,0,SECUESTRO,2021-05,70802.0,CUITLAHUAC,2020-06
1332,0,SECUESTRO,2021-05,150082.0,CULHUACAN,2020-06
1333,0,SECUESTRO,2021-05,83772.0,DEL VALLE,2020-06
1334,0,SECUESTRO,2021-05,94133.0,DINAMO,2020-06
1335,0,SECUESTRO,2021-05,80579.0,EL YAQUI,2020-06
1336,0,SECUESTRO,2021-05,177825.0,ESTRELLA,2020-06
1337,1,SECUESTRO,2021-05,187026.0,FUENTE,2020-06
1338,0,SECUESTRO,2021-05,95686.0,GRANJAS,2020-06
1339,0,SECUESTRO,2021-05,136444.0,HORMIGA,2020-06
1340,1,SECUESTRO,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
1341,0,SECUESTRO,2021-05,110025.0,IZTACCIHUATL,2020-06
1342,0,SECUESTRO,2021-05,166805.0,LA NORIA,2020-06
1343,2,SECUESTRO,2021-05,62180.0,LA RAZA,2020-06
1344,0,SECUESTRO,2021-05,92638.0,LINDAVISTA,2020-06
1345,0,SECUESTRO,2021-05,96937.0,MERCED-BALBUENA,2020-06
1346,1,SECUESTRO,2021-05,64875.0,MILPA ALTA,2020-06
1347,0,SECUESTRO,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
1348,0,SECUESTRO,2021-05,160243.0,MIXQUIC,2020-06
1349,0,SECUESTRO,2021-05,121359.0,MOCTEZUMA,2020-06
1350,0,SECUESTRO,2021-05,35662.0,MORELOS,2020-06
1351,0,SECUESTRO,2021-05,67270.0,NAPOLES,2020-06
1352,1,SECUESTRO,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
1353,0,SECUESTRO,2021-05,42255.0,NATIVITAS,2020-06
1354,4,SECUESTRO,2021-05,,NO ESPECIFICADO,2020-06
1355,2,SECUESTRO,2021-05,218084.0,OASIS,2020-06
1356,0,SECUESTRO,2021-05,177697.0,PADIERNA,2020-06
1357,1,SECUESTRO,2021-05,150298.0,PANTITLAN,2020-06
1358,0,SECUESTRO,2021-05,263257.0,PLATEROS,2020-06
1359,0,SECUESTRO,2021-05,37779.0,POLANCO-CASTILLO,2020-06
1360,0,SECUESTRO,2021-05,78265.0,PORTALES,2020-06
1361,0,SECUESTRO,2021-05,207608.0,PRADERA,2020-06
1362,0,SECUESTRO,2021-05,278219.0,QUETZAL,2020-06
1363,1,SECUESTRO,2021-05,151888.0,QUIROGA,2020-06
1364,0,SECUESTRO,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
1365,0,SECUESTRO,2021-05,70434.0,ROMA,2020-06
1366,0,SECUESTRO,2021-05,47620.0,SAN ANGEL,2020-06
1367,0,SECUESTRO,2021-05,140415.0,SAN JERONIMO,2020-06
1368,0,SECUESTRO,2021-05,193642.0,SANTA CRUZ,2020-06
1369,0,SECUESTRO,2021-05,227160.0,SANTA FE,2020-06
1370,0,SECUESTRO,2021-05,61100.0,SOTELO,2020-06
1371,0,SECUESTRO,2021-05,155668.0,TACUBA,2020-06
1372,0,SECUESTRO,2021-05,73623.0,TACUBAYA,2020-06
1373,0,SECUESTRO,2021-05,115941.0,TAXQUEÑA,2020-06
1374,0,SECUESTRO,2021-05,43804.0,TECOMITL,2020-06
1375,1,SECUESTRO,2021-05,270493.0,TEOTONGO,2020-06
1376,0,SECUESTRO,2021-05,256237.0,TEPEPAN,2020-06
1377,0,SECUESTRO,2021-05,69778.0,TEPEYAC,2020-06
1378,0,SECUESTRO,2021-05,295459.0,TEZONCO,2020-06
1379,0,SECUESTRO,2021-05,128951.0,TICOMAN,2020-06
1380,0,SECUESTRO,2021-05,124003.0,TLACOTAL,2020-06
1381,0,SECUESTRO,2021-05,96337.0,TLATELOLCO,2020-06
1382,0,SECUESTRO,2021-05,130167.0,UNIVERSIDAD,2020-06
1383,0,SECUESTRO,2021-05,158714.0,XOTEPINGO,2020-06
1384,0,SECUESTRO,2021-05,185225.0,ZAPOTITLA,2020-06
1385,0,SECUESTRO,2021-05,34276.0,ZARAGOZA,2020-06
1386,23,VIOLACION,2021-05,171082.0,ABASTO-REFORMA,2020-06
1387,22,VIOLACION,2021-05,190052.0,ALPES,2020-06
1388,12,VIOLACION,2021-05,25606.0,ANGEL-ZONA ROSA,2020-06
1389,16,VIOLACION,2021-05,147265.0,ARAGON,2020-06
1390,6,VIOLACION,2021-05,76922.0,ARENAL,2020-06
1391,23,VIOLACION,2021-05,126770.0,ASTURIAS,2020-06
1392,17,VIOLACION,2021-05,94564.0,BUENAVISTA,2020-06
1393,3,VIOLACION,2021-05,44719.0,CHAPULTEPEC,2020-06
1394,10,VIOLACION,2021-05,117997.0,CHURUBUSCO,2020-06
1395,11,VIOLACION,2021-05,144779.0,CLAVERIA,2020-06
1396,8,VIOLACION,2021-05,93641.0,COAPA,2020-06
1397,8,VIOLACION,2021-05,33787.0,CONGRESO,2020-06
1398,15,VIOLACION,2021-05,67697.0,CONSULADO,2020-06
1399,6,VIOLACION,2021-05,18851.0,CORREDOR-CENTRO,2020-06
1400,2,VIOLACION,2021-05,65669.0,COYOACAN,2020-06
1401,16,VIOLACION,2021-05,101270.0,CUAJIMALPA,2020-06
1402,31,VIOLACION,2021-05,280497.0,CUAUTEPEC,2020-06
1403,9,VIOLACION,2021-05,93702.0,CUCHILLA,2020-06
1404,11,VIOLACION,2021-05,70802.0,CUITLAHUAC,2020-06
1405,12,VIOLACION,2021-05,150082.0,CULHUACAN,2020-06
1406,1,VIOLACION,2021-05,83772.0,DEL VALLE,2020-06
1407,14,VIOLACION,2021-05,94133.0,DINAMO,2020-06
1408,7,VIOLACION,2021-05,80579.0,EL YAQUI,2020-06
1409,23,VIOLACION,2021-05,177825.0,ESTRELLA,2020-06
1410,34,VIOLACION,2021-05,187026.0,FUENTE,2020-06
1411,17,VIOLACION,2021-05,95686.0,GRANJAS,2020-06
1412,14,VIOLACION,2021-05,136444.0,HORMIGA,2020-06
1413,23,VIOLACION,2021-05,174817.0,HUIPULCO-HOSPITALES,2020-06
1414,8,VIOLACION,2021-05,110025.0,IZTACCIHUATL,2020-06
1415,30,VIOLACION,2021-05,166805.0,LA NORIA,2020-06
1416,4,VIOLACION,2021-05,62180.0,LA RAZA,2020-06
1417,8,VIOLACION,2021-05,92638.0,LINDAVISTA,2020-06
1418,22,VIOLACION,2021-05,96937.0,MERCED-BALBUENA,2020-06
1419,17,VIOLACION,2021-05,64875.0,MILPA ALTA,2020-06
1420,10,VIOLACION,2021-05,29350.0,MIXCALCO-HERALDO,2020-06
1421,27,VIOLACION,2021-05,160243.0,MIXQUIC,2020-06
1422,20,VIOLACION,2021-05,121359.0,MOCTEZUMA,2020-06
1423,4,VIOLACION,2021-05,35662.0,MORELOS,2020-06
1424,17,VIOLACION,2021-05,67270.0,NAPOLES,2020-06
1425,18,VIOLACION,2021-05,113877.0,NARVARTE-ALAMOS,2020-06
1426,3,VIOLACION,2021-05,42255.0,NATIVITAS,2020-06
1427,335,VIOLACION,2021-05,,NO ESPECIFICADO,2020-06
1428,18,VIOLACION,2021-05,218084.0,OASIS,2020-06
1429,26,VIOLACION,2021-05,177697.0,PADIERNA,2020-06
1430,14,VIOLACION,2021-05,150298.0,PANTITLAN,2020-06
1431,28,VIOLACION,2021-05,263257.0,PLATEROS,2020-06
1432,3,VIOLACION,2021-05,37779.0,POLANCO-CASTILLO,2020-06
1433,13,VIOLACION,2021-05,78265.0,PORTALES,2020-06
1434,27,VIOLACION,2021-05,207608.0,PRADERA,2020-06
1435,28,VIOLACION,2021-05,278219.0,QUETZAL,2020-06
1436,17,VIOLACION,2021-05,151888.0,QUIROGA,2020-06
1437,19,VIOLACION,2021-05,34257.0,REVOLUCION-ALAMEDA,2020-06
1438,17,VIOLACION,2021-05,70434.0,ROMA,2020-06
1439,7,VIOLACION,2021-05,47620.0,SAN ANGEL,2020-06
1440,29,VIOLACION,2021-05,140415.0,SAN JERONIMO,2020-06
1441,15,VIOLACION,2021-05,193642.0,SANTA CRUZ,2020-06
1442,25,VIOLACION,2021-05,227160.0,SANTA FE,2020-06
1443,9,VIOLACION,2021-05,61100.0,SOTELO,2020-06
1444,20,VIOLACION,2021-05,155668.0,TACUBA,2020-06
1445,13,VIOLACION,2021-05,73623.0,TACUBAYA,2020-06
1446,11,VIOLACION,2021-05,115941.0,TAXQUEÑA,2020-06
1447,3,VIOLACION,2021-05,43804.0,TECOMITL,2020-06
1448,37,VIOLACION,2021-05,270493.0,TEOTONGO,2020-06
1449,48,VIOLACION,2021-05,256237.0,TEPEPAN,2020-06
1450,10,VIOLACION,2021-05,69778.0,TEPEYAC,2020-06
1451,35,VIOLACION,2021-05,295459.0,TEZONCO,2020-06
1452,16,VIOLACION,2021-05,128951.0,TICOMAN,2020-06
1453,19,VIOLACION,2021-05,124003.0,TLACOTAL,2020-06
1454,15,VIOLACION,2021-05,96337.0,TLATELOLCO,2020-06
1455,17,VIOLACION,2021-05,130167.0,UNIVERSIDAD,2020-06
1456,17,VIOLACION,2021-05,158714.0,XOTEPINGO,2020-06
1457,22,VIOLACION,2021-05,185225.0,ZAPOTITLA,2020-06
1458,4,VIOLACION,2021-05,34276.0,ZARAGOZA,2020-06
