,count,crime,date,population,sector
839,3,ROBO A CUENTAHABIENTE C.V.,2021-04,190052.0,ALPES
840,0,ROBO A CUENTAHABIENTE C.V.,2021-05,190052.0,ALPES
841,13,ROBO A NEGOCIO C.V.,2019-01,190052.0,ALPES
842,6,ROBO A NEGOCIO C.V.,2019-02,190052.0,ALPES
843,5,ROBO A NEGOCIO C.V.,2019-03,190052.0,ALPES
844,4,ROBO A NEGOCIO C.V.,2019-04,190052.0,ALPES
845,4,ROBO A NEGOCIO C.V.,2019-05,190052.0,ALPES
846,6,ROBO A NEGOCIO C.V.,2019-06,190052.0,ALPES
847,5,ROBO A NEGOCIO C.V.,2019-07,190052.0,ALPES
848,5,ROBO A NEGOCIO C.V.,2019-08,190052.0,ALPES
849,5,ROBO A NEGOCIO C.V.,2019-09,190052.0,ALPES
850,9,ROBO A NEGOCIO C.V.,2019-10,190052.0,ALPES
851,8,ROBO A NEGOCIO C.V.,2019-11,190052.0,ALPES
852,12,ROBO A NEGOCIO C.V.,2019-12,190052.0,ALPES
853,4,ROBO A NEGOCIO C.V.,2020-01,190052.0,ALPES
854,8,ROBO A NEGOCIO C.V.,2020-02,190052.0,ALPES
855,4,ROBO A NEGOCIO C.V.,2020-03,190052.0,ALPES
856,5,ROBO A NEGOCIO C.V.,2020-04,190052.0,ALPES
857,8,ROBO A NEGOCIO C.V.,2020-05,190052.0,ALPES
858,4,ROBO A NEGOCIO C.V.,2020-06,190052.0,ALPES
859,9,ROBO A NEGOCIO C.V.,2020-07,190052.0,ALPES
860,4,ROBO A NEGOCIO C.V.,2020-08,190052.0,ALPES
861,3,ROBO A NEGOCIO C.V.,2020-09,190052.0,ALPES
862,4,ROBO A NEGOCIO C.V.,2020-10,190052.0,ALPES
863,1,ROBO A NEGOCIO C.V.,2020-11,190052.0,ALPES
864,3,ROBO A NEGOCIO C.V.,2020-12,190052.0,ALPES
865,6,ROBO A NEGOCIO C.V.,2021-01,190052.0,ALPES
866,7,ROBO A NEGOCIO C.V.,2021-02,190052.0,ALPES
867,8,ROBO A NEGOCIO C.V.,2021-03,190052.0,ALPES
868,5,ROBO A NEGOCIO C.V.,2021-04,190052.0,ALPES
869,3,ROBO A NEGOCIO C.V.,2021-05,190052.0,ALPES
870,2,ROBO A REPARTIDOR C.V.,2019-01,190052.0,ALPES
871,3,ROBO A REPARTIDOR C.V.,2019-02,190052.0,ALPES
872,0,ROBO A REPARTIDOR C.V.,2019-03,190052.0,ALPES
873,1,ROBO A REPARTIDOR C.V.,2019-04,190052.0,ALPES
874,0,ROBO A REPARTIDOR C.V.,2019-05,190052.0,ALPES
875,0,ROBO A REPARTIDOR C.V.,2019-06,190052.0,ALPES
876,0,ROBO A REPARTIDOR C.V.,2019-07,190052.0,ALPES
877,0,ROBO A REPARTIDOR C.V.,2019-08,190052.0,ALPES
878,3,ROBO A REPARTIDOR C.V.,2019-09,190052.0,ALPES
879,2,ROBO A REPARTIDOR C.V.,2019-10,190052.0,ALPES
880,2,ROBO A REPARTIDOR C.V.,2019-11,190052.0,ALPES
881,3,ROBO A REPARTIDOR C.V.,2019-12,190052.0,ALPES
882,1,ROBO A REPARTIDOR C.V.,2020-01,190052.0,ALPES
883,1,ROBO A REPARTIDOR C.V.,2020-02,190052.0,ALPES
884,2,ROBO A REPARTIDOR C.V.,2020-03,190052.0,ALPES
885,3,ROBO A REPARTIDOR C.V.,2020-04,190052.0,ALPES
886,1,ROBO A REPARTIDOR C.V.,2020-05,190052.0,ALPES
887,3,ROBO A REPARTIDOR C.V.,2020-06,190052.0,ALPES
888,1,ROBO A REPARTIDOR C.V.,2020-07,190052.0,ALPES
889,1,ROBO A REPARTIDOR C.V.,2020-08,190052.0,ALPES
890,2,ROBO A REPARTIDOR C.V.,2020-09,190052.0,ALPES
891,2,ROBO A REPARTIDOR C.V.,2020-10,190052.0,ALPES
892,3,ROBO A REPARTIDOR C.V.,2020-11,190052.0,ALPES
893,6,ROBO A REPARTIDOR C.V.,2020-12,190052.0,ALPES
894,1,ROBO A REPARTIDOR C.V.,2021-01,190052.0,ALPES
895,2,ROBO A REPARTIDOR C.V.,2021-02,190052.0,ALPES
896,0,ROBO A REPARTIDOR C.V.,2021-03,190052.0,ALPES
897,1,ROBO A REPARTIDOR C.V.,2021-04,190052.0,ALPES
898,5,ROBO A REPARTIDOR C.V.,2021-05,190052.0,ALPES
899,0,ROBO A REPARTIDOR S.V.,2019-01,190052.0,ALPES
900,0,ROBO A REPARTIDOR S.V.,2019-02,190052.0,ALPES
901,0,ROBO A REPARTIDOR S.V.,2019-03,190052.0,ALPES
902,0,ROBO A REPARTIDOR S.V.,2019-04,190052.0,ALPES
903,0,ROBO A REPARTIDOR S.V.,2019-05,190052.0,ALPES
904,0,ROBO A REPARTIDOR S.V.,2019-06,190052.0,ALPES
905,0,ROBO A REPARTIDOR S.V.,2019-07,190052.0,ALPES
906,0,ROBO A REPARTIDOR S.V.,2019-08,190052.0,ALPES
907,1,ROBO A REPARTIDOR S.V.,2019-09,190052.0,ALPES
908,0,ROBO A REPARTIDOR S.V.,2019-10,190052.0,ALPES
909,0,ROBO A REPARTIDOR S.V.,2019-11,190052.0,ALPES
910,0,ROBO A REPARTIDOR S.V.,2019-12,190052.0,ALPES
911,0,ROBO A REPARTIDOR S.V.,2020-01,190052.0,ALPES
912,0,ROBO A REPARTIDOR S.V.,2020-02,190052.0,ALPES
913,2,ROBO A REPARTIDOR S.V.,2020-03,190052.0,ALPES
914,0,ROBO A REPARTIDOR S.V.,2020-04,190052.0,ALPES
915,0,ROBO A REPARTIDOR S.V.,2020-05,190052.0,ALPES
916,0,ROBO A REPARTIDOR S.V.,2020-06,190052.0,ALPES
917,2,ROBO A REPARTIDOR S.V.,2020-07,190052.0,ALPES
918,1,ROBO A REPARTIDOR S.V.,2020-08,190052.0,ALPES
919,0,ROBO A REPARTIDOR S.V.,2020-09,190052.0,ALPES
920,1,ROBO A REPARTIDOR S.V.,2020-10,190052.0,ALPES
921,1,ROBO A REPARTIDOR S.V.,2020-11,190052.0,ALPES
922,2,ROBO A REPARTIDOR S.V.,2020-12,190052.0,ALPES
923,2,ROBO A REPARTIDOR S.V.,2021-01,190052.0,ALPES
924,3,ROBO A REPARTIDOR S.V.,2021-02,190052.0,ALPES
925,1,ROBO A REPARTIDOR S.V.,2021-03,190052.0,ALPES
926,0,ROBO A REPARTIDOR S.V.,2021-04,190052.0,ALPES
927,0,ROBO A REPARTIDOR S.V.,2021-05,190052.0,ALPES
928,2,ROBO A TRANSEUNTE C.V.,2019-01,190052.0,ALPES
929,11,ROBO A TRANSEUNTE C.V.,2019-02,190052.0,ALPES
930,9,ROBO A TRANSEUNTE C.V.,2019-03,190052.0,ALPES
931,8,ROBO A TRANSEUNTE C.V.,2019-04,190052.0,ALPES
932,8,ROBO A TRANSEUNTE C.V.,2019-05,190052.0,ALPES
933,4,ROBO A TRANSEUNTE C.V.,2019-06,190052.0,ALPES
934,4,ROBO A TRANSEUNTE C.V.,2019-07,190052.0,ALPES
935,8,ROBO A TRANSEUNTE C.V.,2019-08,190052.0,ALPES
936,4,ROBO A TRANSEUNTE C.V.,2019-09,190052.0,ALPES
937,7,ROBO A TRANSEUNTE C.V.,2019-10,190052.0,ALPES
938,12,ROBO A TRANSEUNTE C.V.,2019-11,190052.0,ALPES
939,7,ROBO A TRANSEUNTE C.V.,2019-12,190052.0,ALPES
940,4,ROBO A TRANSEUNTE C.V.,2020-01,190052.0,ALPES
941,9,ROBO A TRANSEUNTE C.V.,2020-02,190052.0,ALPES
942,15,ROBO A TRANSEUNTE C.V.,2020-03,190052.0,ALPES
943,4,ROBO A TRANSEUNTE C.V.,2020-04,190052.0,ALPES
944,4,ROBO A TRANSEUNTE C.V.,2020-05,190052.0,ALPES
945,5,ROBO A TRANSEUNTE C.V.,2020-06,190052.0,ALPES
946,12,ROBO A TRANSEUNTE C.V.,2020-07,190052.0,ALPES
947,13,ROBO A TRANSEUNTE C.V.,2020-08,190052.0,ALPES
948,14,ROBO A TRANSEUNTE C.V.,2020-09,190052.0,ALPES
949,9,ROBO A TRANSEUNTE C.V.,2020-10,190052.0,ALPES
950,3,ROBO A TRANSEUNTE C.V.,2020-11,190052.0,ALPES
951,9,ROBO A TRANSEUNTE C.V.,2020-12,190052.0,ALPES
952,10,ROBO A TRANSEUNTE C.V.,2021-01,190052.0,ALPES
953,5,ROBO A TRANSEUNTE C.V.,2021-02,190052.0,ALPES
954,5,ROBO A TRANSEUNTE C.V.,2021-03,190052.0,ALPES
955,10,ROBO A TRANSEUNTE C.V.,2021-04,190052.0,ALPES
956,7,ROBO A TRANSEUNTE C.V.,2021-05,190052.0,ALPES
957,1,ROBO A TRANSEUNTE S.V.,2019-01,190052.0,ALPES
958,0,ROBO A TRANSEUNTE S.V.,2019-02,190052.0,ALPES
959,0,ROBO A TRANSEUNTE S.V.,2019-03,190052.0,ALPES
960,0,ROBO A TRANSEUNTE S.V.,2019-04,190052.0,ALPES
961,0,ROBO A TRANSEUNTE S.V.,2019-05,190052.0,ALPES
962,1,ROBO A TRANSEUNTE S.V.,2019-06,190052.0,ALPES
963,1,ROBO A TRANSEUNTE S.V.,2019-07,190052.0,ALPES
964,3,ROBO A TRANSEUNTE S.V.,2019-08,190052.0,ALPES
965,1,ROBO A TRANSEUNTE S.V.,2019-09,190052.0,ALPES
966,2,ROBO A TRANSEUNTE S.V.,2019-10,190052.0,ALPES
967,0,ROBO A TRANSEUNTE S.V.,2019-11,190052.0,ALPES
968,0,ROBO A TRANSEUNTE S.V.,2019-12,190052.0,ALPES
969,0,ROBO A TRANSEUNTE S.V.,2020-01,190052.0,ALPES
970,1,ROBO A TRANSEUNTE S.V.,2020-02,190052.0,ALPES
971,0,ROBO A TRANSEUNTE S.V.,2020-03,190052.0,ALPES
972,1,ROBO A TRANSEUNTE S.V.,2020-04,190052.0,ALPES
973,1,ROBO A TRANSEUNTE S.V.,2020-05,190052.0,ALPES
974,0,ROBO A TRANSEUNTE S.V.,2020-06,190052.0,ALPES
975,1,ROBO A TRANSEUNTE S.V.,2020-07,190052.0,ALPES
976,3,ROBO A TRANSEUNTE S.V.,2020-08,190052.0,ALPES
977,1,ROBO A TRANSEUNTE S.V.,2020-09,190052.0,ALPES
978,5,ROBO A TRANSEUNTE S.V.,2020-10,190052.0,ALPES
979,0,ROBO A TRANSEUNTE S.V.,2020-11,190052.0,ALPES
980,1,ROBO A TRANSEUNTE S.V.,2020-12,190052.0,ALPES
981,2,ROBO A TRANSEUNTE S.V.,2021-01,190052.0,ALPES
982,2,ROBO A TRANSEUNTE S.V.,2021-02,190052.0,ALPES
983,1,ROBO A TRANSEUNTE S.V.,2021-03,190052.0,ALPES
984,3,ROBO A TRANSEUNTE S.V.,2021-04,190052.0,ALPES
985,5,ROBO A TRANSEUNTE S.V.,2021-05,190052.0,ALPES
986,0,ROBO A TRANSPORTISTA C.V.,2019-01,190052.0,ALPES
987,0,ROBO A TRANSPORTISTA C.V.,2019-02,190052.0,ALPES
988,0,ROBO A TRANSPORTISTA C.V.,2019-03,190052.0,ALPES
989,0,ROBO A TRANSPORTISTA C.V.,2019-04,190052.0,ALPES
990,0,ROBO A TRANSPORTISTA C.V.,2019-05,190052.0,ALPES
991,0,ROBO A TRANSPORTISTA C.V.,2019-06,190052.0,ALPES
992,0,ROBO A TRANSPORTISTA C.V.,2019-07,190052.0,ALPES
993,0,ROBO A TRANSPORTISTA C.V.,2019-08,190052.0,ALPES
994,0,ROBO A TRANSPORTISTA C.V.,2019-09,190052.0,ALPES
995,0,ROBO A TRANSPORTISTA C.V.,2019-10,190052.0,ALPES
996,0,ROBO A TRANSPORTISTA C.V.,2019-11,190052.0,ALPES
997,0,ROBO A TRANSPORTISTA C.V.,2019-12,190052.0,ALPES
998,0,ROBO A TRANSPORTISTA C.V.,2020-01,190052.0,ALPES
999,0,ROBO A TRANSPORTISTA C.V.,2020-02,190052.0,ALPES
1000,0,ROBO A TRANSPORTISTA C.V.,2020-03,190052.0,ALPES
1001,0,ROBO A TRANSPORTISTA C.V.,2020-04,190052.0,ALPES
1002,0,ROBO A TRANSPORTISTA C.V.,2020-05,190052.0,ALPES
1003,0,ROBO A TRANSPORTISTA C.V.,2020-06,190052.0,ALPES
1004,0,ROBO A TRANSPORTISTA C.V.,2020-07,190052.0,ALPES
1005,0,ROBO A TRANSPORTISTA C.V.,2020-08,190052.0,ALPES
1006,0,ROBO A TRANSPORTISTA C.V.,2020-09,190052.0,ALPES
1007,0,ROBO A TRANSPORTISTA C.V.,2020-10,190052.0,ALPES
1008,0,ROBO A TRANSPORTISTA C.V.,2020-11,190052.0,ALPES
1009,0,ROBO A TRANSPORTISTA C.V.,2020-12,190052.0,ALPES
1010,0,ROBO A TRANSPORTISTA C.V.,2021-01,190052.0,ALPES
1011,0,ROBO A TRANSPORTISTA C.V.,2021-02,190052.0,ALPES
1012,0,ROBO A TRANSPORTISTA C.V.,2021-03,190052.0,ALPES
1013,0,ROBO A TRANSPORTISTA C.V.,2021-04,190052.0,ALPES
1014,0,ROBO A TRANSPORTISTA C.V.,2021-05,190052.0,ALPES
1015,0,ROBO A TRANSPORTISTA S.V.,2019-01,190052.0,ALPES
1016,0,ROBO A TRANSPORTISTA S.V.,2019-02,190052.0,ALPES
1017,0,ROBO A TRANSPORTISTA S.V.,2019-03,190052.0,ALPES
1018,0,ROBO A TRANSPORTISTA S.V.,2019-04,190052.0,ALPES
1019,0,ROBO A TRANSPORTISTA S.V.,2019-05,190052.0,ALPES
1020,0,ROBO A TRANSPORTISTA S.V.,2019-06,190052.0,ALPES
1021,0,ROBO A TRANSPORTISTA S.V.,2019-07,190052.0,ALPES
1022,0,ROBO A TRANSPORTISTA S.V.,2019-08,190052.0,ALPES
1023,0,ROBO A TRANSPORTISTA S.V.,2019-09,190052.0,ALPES
1024,0,ROBO A TRANSPORTISTA S.V.,2019-10,190052.0,ALPES
1025,0,ROBO A TRANSPORTISTA S.V.,2019-11,190052.0,ALPES
1026,0,ROBO A TRANSPORTISTA S.V.,2019-12,190052.0,ALPES
1027,0,ROBO A TRANSPORTISTA S.V.,2020-01,190052.0,ALPES
1028,0,ROBO A TRANSPORTISTA S.V.,2020-02,190052.0,ALPES
1029,0,ROBO A TRANSPORTISTA S.V.,2020-03,190052.0,ALPES
1030,0,ROBO A TRANSPORTISTA S.V.,2020-04,190052.0,ALPES
1031,0,ROBO A TRANSPORTISTA S.V.,2020-05,190052.0,ALPES
1032,0,ROBO A TRANSPORTISTA S.V.,2020-06,190052.0,ALPES
1033,0,ROBO A TRANSPORTISTA S.V.,2020-07,190052.0,ALPES
1034,0,ROBO A TRANSPORTISTA S.V.,2020-08,190052.0,ALPES
1035,0,ROBO A TRANSPORTISTA S.V.,2020-09,190052.0,ALPES
1036,0,ROBO A TRANSPORTISTA S.V.,2020-10,190052.0,ALPES
1037,0,ROBO A TRANSPORTISTA S.V.,2020-11,190052.0,ALPES
1038,0,ROBO A TRANSPORTISTA S.V.,2020-12,190052.0,ALPES
1039,0,ROBO A TRANSPORTISTA S.V.,2021-01,190052.0,ALPES
1040,0,ROBO A TRANSPORTISTA S.V.,2021-02,190052.0,ALPES
1041,0,ROBO A TRANSPORTISTA S.V.,2021-03,190052.0,ALPES
1042,0,ROBO A TRANSPORTISTA S.V.,2021-04,190052.0,ALPES
1043,0,ROBO A TRANSPORTISTA S.V.,2021-05,190052.0,ALPES
1044,9,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-01,190052.0,ALPES
1045,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-02,190052.0,ALPES
1046,8,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-03,190052.0,ALPES
1047,7,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-04,190052.0,ALPES
1048,1,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-05,190052.0,ALPES
1049,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-06,190052.0,ALPES
1050,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-07,190052.0,ALPES
1051,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-08,190052.0,ALPES
1052,1,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-09,190052.0,ALPES
1053,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-10,190052.0,ALPES
1054,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-11,190052.0,ALPES
1055,1,ROBO DE VEHICULO AUTOMOTOR C.V.,2019-12,190052.0,ALPES
1056,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-01,190052.0,ALPES
1057,6,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-02,190052.0,ALPES
1058,7,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-03,190052.0,ALPES
1059,0,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-04,190052.0,ALPES
1060,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-05,190052.0,ALPES
1061,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-06,190052.0,ALPES
1062,2,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-07,190052.0,ALPES
1063,5,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-08,190052.0,ALPES
1064,6,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-09,190052.0,ALPES
1065,3,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-10,190052.0,ALPES
1066,3,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-11,190052.0,ALPES
1067,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2020-12,190052.0,ALPES
1068,1,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-01,190052.0,ALPES
1069,4,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-02,190052.0,ALPES
1070,5,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-03,190052.0,ALPES
1071,1,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-04,190052.0,ALPES
1072,7,ROBO DE VEHICULO AUTOMOTOR C.V.,2021-05,190052.0,ALPES
1073,6,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-01,190052.0,ALPES
1074,8,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-02,190052.0,ALPES
1075,9,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-03,190052.0,ALPES
1076,15,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-04,190052.0,ALPES
1077,9,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-05,190052.0,ALPES
1078,16,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-06,190052.0,ALPES
1079,12,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-07,190052.0,ALPES
1080,12,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-08,190052.0,ALPES
1081,17,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-09,190052.0,ALPES
1082,11,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-10,190052.0,ALPES
1083,7,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-11,190052.0,ALPES
1084,6,ROBO DE VEHICULO AUTOMOTOR S.V.,2019-12,190052.0,ALPES
1085,8,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-01,190052.0,ALPES
1086,8,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-02,190052.0,ALPES
1087,14,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-03,190052.0,ALPES
1088,5,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-04,190052.0,ALPES
1089,6,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-05,190052.0,ALPES
1090,5,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-06,190052.0,ALPES
1091,9,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-07,190052.0,ALPES
1092,9,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-08,190052.0,ALPES
1093,11,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-09,190052.0,ALPES
1094,8,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-10,190052.0,ALPES
1095,12,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-11,190052.0,ALPES
1096,7,ROBO DE VEHICULO AUTOMOTOR S.V.,2020-12,190052.0,ALPES
1097,6,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-01,190052.0,ALPES
1098,4,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-02,190052.0,ALPES
1099,8,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-03,190052.0,ALPES
1100,7,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-04,190052.0,ALPES
1101,5,ROBO DE VEHICULO AUTOMOTOR S.V.,2021-05,190052.0,ALPES
1102,0,SECUESTRO,2019-01,190052.0,ALPES
1103,0,SECUESTRO,2019-02,190052.0,ALPES
1104,0,SECUESTRO,2019-03,190052.0,ALPES
1105,0,SECUESTRO,2019-04,190052.0,ALPES
1106,0,SECUESTRO,2019-05,190052.0,ALPES
1107,0,SECUESTRO,2019-06,190052.0,ALPES
1108,1,SECUESTRO,2019-07,190052.0,ALPES
1109,0,SECUESTRO,2019-08,190052.0,ALPES
1110,0,SECUESTRO,2019-09,190052.0,ALPES
1111,0,SECUESTRO,2019-10,190052.0,ALPES
1112,0,SECUESTRO,2019-11,190052.0,ALPES
1113,0,SECUESTRO,2019-12,190052.0,ALPES
1114,0,SECUESTRO,2020-01,190052.0,ALPES
1115,0,SECUESTRO,2020-02,190052.0,ALPES
1116,0,SECUESTRO,2020-03,190052.0,ALPES
1117,0,SECUESTRO,2020-04,190052.0,ALPES
1118,0,SECUESTRO,2020-05,190052.0,ALPES
1119,0,SECUESTRO,2020-06,190052.0,ALPES
1120,0,SECUESTRO,2020-07,190052.0,ALPES
1121,0,SECUESTRO,2020-08,190052.0,ALPES
1122,0,SECUESTRO,2020-09,190052.0,ALPES
1123,0,SECUESTRO,2020-10,190052.0,ALPES
1124,0,SECUESTRO,2020-11,190052.0,ALPES
1125,0,SECUESTRO,2020-12,190052.0,ALPES
1126,0,SECUESTRO,2021-01,190052.0,ALPES
1127,0,SECUESTRO,2021-02,190052.0,ALPES
1128,0,SECUESTRO,2021-03,190052.0,ALPES
1129,0,SECUESTRO,2021-04,190052.0,ALPES
1130,0,SECUESTRO,2021-05,190052.0,ALPES
1131,2,VIOLACION,2019-01,190052.0,ALPES
1132,3,VIOLACION,2019-02,190052.0,ALPES
1133,0,VIOLACION,2019-03,190052.0,ALPES
1134,3,VIOLACION,2019-04,190052.0,ALPES
1135,4,VIOLACION,2019-05,190052.0,ALPES
1136,7,VIOLACION,2019-06,190052.0,ALPES
1137,2,VIOLACION,2019-07,190052.0,ALPES
1138,2,VIOLACION,2019-08,190052.0,ALPES
1139,2,VIOLACION,2019-09,190052.0,ALPES
1140,3,VIOLACION,2019-10,190052.0,ALPES
1141,3,VIOLACION,2019-11,190052.0,ALPES
1142,0,VIOLACION,2019-12,190052.0,ALPES
1143,2,VIOLACION,2020-01,190052.0,ALPES
1144,0,VIOLACION,2020-02,190052.0,ALPES
1145,5,VIOLACION,2020-03,190052.0,ALPES
1146,0,VIOLACION,2020-04,190052.0,ALPES
1147,2,VIOLACION,2020-05,190052.0,ALPES
1148,0,VIOLACION,2020-06,190052.0,ALPES
1149,1,VIOLACION,2020-07,190052.0,ALPES
1150,2,VIOLACION,2020-08,190052.0,ALPES
1151,2,VIOLACION,2020-09,190052.0,ALPES
1152,2,VIOLACION,2020-10,190052.0,ALPES
1153,1,VIOLACION,2020-11,190052.0,ALPES
1154,1,VIOLACION,2020-12,190052.0,ALPES
1155,2,VIOLACION,2021-01,190052.0,ALPES
1156,3,VIOLACION,2021-02,190052.0,ALPES
1157,3,VIOLACION,2021-03,190052.0,ALPES
1158,1,VIOLACION,2021-04,190052.0,ALPES
1159,4,VIOLACION,2021-05,190052.0,ALPES
1160,0,HOMICIDIO DOLOSO,2019-01,25606.0,ANGEL-ZONA ROSA
1161,0,HOMICIDIO DOLOSO,2019-02,25606.0,ANGEL-ZONA ROSA
1162,1,HOMICIDIO DOLOSO,2019-03,25606.0,ANGEL-ZONA ROSA
1163,1,HOMICIDIO DOLOSO,2019-04,25606.0,ANGEL-ZONA ROSA
1164,0,HOMICIDIO DOLOSO,2019-05,25606.0,ANGEL-ZONA ROSA
1165,0,HOMICIDIO DOLOSO,2019-06,25606.0,ANGEL-ZONA ROSA
1166,1,HOMICIDIO DOLOSO,2019-07,25606.0,ANGEL-ZONA ROSA
1167,0,HOMICIDIO DOLOSO,2019-08,25606.0,ANGEL-ZONA ROSA
1168,1,HOMICIDIO DOLOSO,2019-09,25606.0,ANGEL-ZONA ROSA
1169,1,HOMICIDIO DOLOSO,2019-10,25606.0,ANGEL-ZONA ROSA
1170,0,HOMICIDIO DOLOSO,2019-11,25606.0,ANGEL-ZONA ROSA
1171,0,HOMICIDIO DOLOSO,2019-12,25606.0,ANGEL-ZONA ROSA
1172,0,HOMICIDIO DOLOSO,2020-01,25606.0,ANGEL-ZONA ROSA
1173,2,HOMICIDIO DOLOSO,2020-02,25606.0,ANGEL-ZONA ROSA
1174,1,HOMICIDIO DOLOSO,2020-03,25606.0,ANGEL-ZONA ROSA
1175,1,HOMICIDIO DOLOSO,2020-04,25606.0,ANGEL-ZONA ROSA
1176,0,HOMICIDIO DOLOSO,2020-05,25606.0,ANGEL-ZONA ROSA
1177,1,HOMICIDIO DOLOSO,2020-06,25606.0,ANGEL-ZONA ROSA
1178,0,HOMICIDIO DOLOSO,2020-07,25606.0,ANGEL-ZONA ROSA
1179,2,HOMICIDIO DOLOSO,2020-08,25606.0,ANGEL-ZONA ROSA
1180,0,HOMICIDIO DOLOSO,2020-09,25606.0,ANGEL-ZONA ROSA
1181,1,HOMICIDIO DOLOSO,2020-10,25606.0,ANGEL-ZONA ROSA
1182,0,HOMICIDIO DOLOSO,2020-11,25606.0,ANGEL-ZONA ROSA
1183,1,HOMICIDIO DOLOSO,2020-12,25606.0,ANGEL-ZONA ROSA
1184,0,HOMICIDIO DOLOSO,2021-01,25606.0,ANGEL-ZONA ROSA
1185,1,HOMICIDIO DOLOSO,2021-02,25606.0,ANGEL-ZONA ROSA
1186,0,HOMICIDIO DOLOSO,2021-03,25606.0,ANGEL-ZONA ROSA
1187,1,HOMICIDIO DOLOSO,2021-04,25606.0,ANGEL-ZONA ROSA
1188,0,HOMICIDIO DOLOSO,2021-05,25606.0,ANGEL-ZONA ROSA
1189,0,LESIONES POR ARMA DE FUEGO,2019-01,25606.0,ANGEL-ZONA ROSA
1190,1,LESIONES POR ARMA DE FUEGO,2019-02,25606.0,ANGEL-ZONA ROSA
1191,0,LESIONES POR ARMA DE FUEGO,2019-03,25606.0,ANGEL-ZONA ROSA
1192,0,LESIONES POR ARMA DE FUEGO,2019-04,25606.0,ANGEL-ZONA ROSA
1193,0,LESIONES POR ARMA DE FUEGO,2019-05,25606.0,ANGEL-ZONA ROSA
1194,0,LESIONES POR ARMA DE FUEGO,2019-06,25606.0,ANGEL-ZONA ROSA
1195,0,LESIONES POR ARMA DE FUEGO,2019-07,25606.0,ANGEL-ZONA ROSA
1196,1,LESIONES POR ARMA DE FUEGO,2019-08,25606.0,ANGEL-ZONA ROSA
1197,0,LESIONES POR ARMA DE FUEGO,2019-09,25606.0,ANGEL-ZONA ROSA
1198,0,LESIONES POR ARMA DE FUEGO,2019-10,25606.0,ANGEL-ZONA ROSA
1199,0,LESIONES POR ARMA DE FUEGO,2019-11,25606.0,ANGEL-ZONA ROSA
1200,0,LESIONES POR ARMA DE FUEGO,2019-12,25606.0,ANGEL-ZONA ROSA
1201,2,LESIONES POR ARMA DE FUEGO,2020-01,25606.0,ANGEL-ZONA ROSA
